"Hace 7 años","Una gran plaza en el centro de Madrid que me gusta."
"Hace un año","Bonita estación de metro debajo de la plaza de la ópera. La música suena en la estación."
"Hace 2 años","Un lugar muy bonito para pasear, especialmente con el parque situado entre la ópera y el palacio real. Presencia de numerosos artistas callejeros que marcan el paseo con momentos de demostración de su arte."
"Hace un año","El mostrador de información es inútil, pedí ayuda sobre cómo cargar la tarjeta de transporte público y me dijeron que no saben. Luego me gritaron porque no lo escaneé bien..."
"Hace un año","Las estaciones de metro de Madrid son destinos turísticos en sí mismos 😊…"
"Hace 3 años","Excelente edificio, digno de visitar."
"Hace un año","No hay cafetería abierta a las 7... Genial para recuperar carteles callejeros bajo la lluvia ☔"
"Hace 5 años","Gran estación de metro con las líneas 2 y 5. Es la estación más cercana a muchas atracciones importantes de Madrid, como el Palacio Real, el Teatro Real y la Plaza Mayor. Está relativamente limpio."
"Hace 4 años","Limpio, distancias cortas, céntrico."
"Hace 3 años","El barrio de la Ópera está situado en el centro de Madrid, a sólo 5 minutos a pie de la Puerta del Sol, y al norte del barrio llamado La Latina, famoso por su buen ambiente y sus tapas.…"
"Hace 4 años","El centro de la ciudad está justo al lado de la estación de metro."
"Hace 2 meses","No demasiado lleno"
"Hace 2 años","Lubina a la sal, primera comida decente en España durante nuestra visita de una semana. Aunque es muy caro, pero valió la pena."
"Hace 7 años","Bonito, limpio, cerca del centro - zara"
"Hace 2 años","Bonito lugar"
"Hace 4 años","El primer viaje en el metro de Madrid e inmediatamente, 10 metros después de los torniquetes, los inspectores comprobaron los billetes. Ciudadanos, paguen su viaje a tiempo, un viaje gratis puede costar 100 euros)"
"Hace un año","Una de las estaciones de metro más emblemáticas de Madrid, con música clásica sonando por toda la estación."
"Hace 11 meses","muy guapo lugar increíble"
"Hace 3 años","Muy bonito espectáculo de flamenco. Lástima que no fue en la sala principal del teatro."
"Hace 2 años","Hermoso lugar."
"Hace un año","No entré, pero fue genial sentarse afuera para tomar una copa y observar a la multitud."
"Hace 8 años","Bonito lugar para comenzar una buena visita turística a Madrid. Detrás encontrarás el Palacio Real y una buena vista de la Casa de Campo."
"Hace 2 años","Gran lugar."
"Hace 5 años","Detrás encontrarás el Palacio Real y una buena vista de la Casa de Campo, un lugar genial y seguro que te encantaría."
"Hace 2 años","Buena indicación, buena cobertura... evitar las horas punta cuando el metro está masificado."
"Hace 4 años","¡Fantástico!"
"Hace 3 años","Estación de metro muy amplia que conecta fácil y rápidamente con el resto de la ciudad."
"Hace 6 años","Los metros están bien organizados en Madrid, el billete cuesta 1,5 euros zona 1."
"Hace un año","¡Tiene todo lo que buscamos!"
"Hace 3 años","Parada para la Ópera y el Palacio Real."
"Hace 6 meses","OK"
"Hace 5 años","Céntrico, da a la Plaza de Isabel II"
"Hace 6 meses","Bien"
"Hace 2 años","Parada para llegar al palacio real."
"Hace 4 años","Muy cerca del Palacio Real y Casa De Campo."
"Hace 7 años","buen ambiente con buenas opciones de entretenimiento"
"Hace 6 años","Hay que saber ópera para entender."
"Hace 2 años","¡¡Súper!!"
"Hace 6 años","❤️❤️"
"Hace 2 años",""
"Hace un año",""
"Hace 7 años","¡Aquí hay una fuente de agua! Arriba"
"Hace 6 años","El mejor lugar para llegar al centro de la ciudad."
"Hace 7 años","Fácil acceso, temperatura fresca."
"Hace 4 años","Llegada cinematográfica desde túneles subterráneos."
"Hace 11 meses","bueno"
"Hace 2 años","Atardecer en la ópera"
"Hace un año","Me encanta"
"Hace 5 años","Operapalace es el mejor lugar para ver"
"Hace 3 años","Delicioso"
"Hace 8 meses","Espectacular"
"Hace 2 años",""
"Hace un año","Fresco"
"Hace 7 años","Es un buen lugar"
"Hace 7 años","¡Un gran lugar!"
"Hace 7 años",""
"Hace 4 años","Muy lindo"
"Hace 4 años","Bien"
"Hace un año","🤙…"
"Hace 2 años",""
"Hace 11 años","Bonito lugar"
"Hace 7 años",""
"Hace 7 años","Excelente metro"
"Hace 6 años","Hermoso"
"Hace una semana",""
"Hace 2 semanas",""
"Hace 2 semanas",""
"Hace 3 semanas",""
"Hace 3 semanas",""
"Hace un mes",""
"Hace un mes",""
"Hace 2 meses",""
"Hace 2 meses",""
"Hace 2 meses",""
"Hace 2 meses",""
"Hace 2 meses",""
"Hace 3 meses",""
"Hace 3 meses",""
"Hace 3 meses",""
"Hace 3 meses",""
"Hace 3 meses",""
"Hace 3 meses",""
"Hace 4 meses",""
"Hace 4 meses",""
"Hace 4 meses",""
"Hace 4 meses",""
"Hace 4 meses",""
"Hace 4 meses",""
"Hace 4 meses",""
"Hace 4 meses",""
"Hace 4 meses",""
"Hace 5 meses",""
"Hace 5 meses",""
"Hace 5 meses",""
"Hace 5 meses",""
"Hace 5 meses",""
"Hace 6 meses",""
"Hace 6 meses",""
"Hace 7 meses",""
"Hace 8 meses",""
"Hace 9 meses",""
"Hace 9 meses",""
"Hace 9 meses",""
"Hace 9 meses",""
"Hace 9 meses",""
"Hace 9 meses",""
"Hace 10 meses",""
"Hace 10 meses",""
"Hace 10 meses",""
"Hace 10 meses",""
"Hace 10 meses",""
"Hace 11 meses",""
"Hace 11 meses",""
"Hace 11 meses",""
"Hace 11 meses",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace un año",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 2 años",""
"Hace 3 años",""
"Hace 3 años",""
"Hace 3 años",""
"Hace 3 años",""
"Hace 3 años",""
"Hace 4 años",""
"Hace 4 años",""
"Hace 4 años",""
"Hace 4 años",""
"Hace 4 años",""
"Hace 6 años",""
