"Esta estación de metro está situada en plena calle comercial Gran Vía. Es moderno y limpio👍🏼…","Traducido por Google","・","Ver original (alemán)"
"Una calle impresionante de tiendas, hoteles y bancos. Durante su construcción, se demolieron los barrios de la ciudad antigua que se encontraba aquí, pero la arquitectura actual es excepcional, muchos edificios están decorados con enormes esculturas. Cada edificio es como una obra de arte.","Traducido por Google","・","Ver original (lituano)"
"Gran Vía es una calle famosa de Madrid, España. Es conocido por su atmósfera vibrante, arquitectura impresionante y numerosas tiendas, teatros y lugares de entretenimiento. A la Gran Vía a menudo se la conoce como el ""Broadway español"" debido a los numerosos teatros que se alinean en la calle, donde se presentan musicales, obras de teatro y otras actuaciones. La calle es un centro de actividad, con multitudes bulliciosas, tiendas que venden moda y electrónica, y una variedad de restaurantes, cafeterías y bares. Algunos de los lugares emblemáticos de la Gran Vía incluyen el Edificio Metrópolis, el Edificio Telefónica y el Edificio Grassy. La Gran Vía es también un popular destino de compras, con una amplia oferta de tiendas para diferentes gustos y presupuestos. Desde marcas internacionales hasta boutiques locales, los visitantes pueden encontrar de todo, desde ropa y accesorios hasta productos electrónicos y souvenirs.","Traducido por Google","・","Ver original (inglés)"
"Es una pena que sean 44 grados, lo cual no es cómodo, hay pocas sombras😬…","Traducido por Google","・","Ver original (portugués)"
"Estación que da servicio a Gran Vía. Hermosa avenida turística donde están presentes las principales marcas. Siempre muy animado.","Traducido por Google","・","Ver original (francés)"
"Muy bonito para ir a la playa por la noche.","Traducido por Google","・","Ver original (alemán)"
"Hermosa zona para ir de compras Muchas tiendas, restaurantes y cafeterías. Una oportunidad para caminar, especialmente cuando hace buen tiempo.","Traducido por Google","・","Ver original (árabe)"
"Bonita calle de Madrid, transitada y animada.","Traducido por Google","・","Ver original (italiano)"
"¡Madrid espectacular!     ¡Ole!   ¡Disfruté cada minuto y cada paso que di!","Traducido por Google","・","Ver original (inglés)"
"¡La calle comercial y de belleza de Madrid! El gran paseo 💗…","Traducido por Google","・","Ver original (italiano)"
"La avenida más grande y principal de Madrid, algunos la comparan con Broadway, quizás por su encanto, tiendas, restaurantes y movimiento.","Traducido por Google","・","Ver original (portugués)"
"Uno de los corazones palpitantes de Madrid. Metro conveniente en el centro de Gran Vía.","Traducido por Google","・","Ver original (italiano)"
"Una calle grande y espaciosa con muchos cafés, tiendas y otros atributos de una ciudad turística😀…","Traducido por Google","・","Ver original (ruso)"
"Apartamento Niuma muy bueno, limpio y seguro para quedarse.","Traducido por Google","・","Ver original (inglés)"
"Si pasas por Madrid y no estás en la Gran Vía, no has estado en Madrid. Hay un lugar maravilloso donde me siento por horas simplemente viendo pasar la mezcla de carreras, es un lugar encantador para ir de compras y está cerca de muchos monumentos, teatros, tiendas, restaurantes, cines, plazas y todo lo demás. Todo todo todo todo todo todo todo es bueno. Lo recomiendo mucho, usar zapatos muy cómodos si hace frío, abrigarse y si hace calor llevar un suministro de agua 🤗","Traducido por Google","・","Ver original (portugués)"
"Me encanta. La mejor y más grande calle comercial de la ciudad.","Traducido por Google","・","Ver original (inglés)"
"Vista nocturna de la Gran Vía de Madrid.","Traducido por Google","・","Ver original (inglés)"
"Ir a Madrid y pasar por la Gran Vía es imprescindible. Muy bien limpio e iluminado. Lleno de tiendas donde puedes hacer muy buenas compras.","Traducido por Google","・","Ver original (italiano)"
"Es muy difícil comprar un billete, billetes organizados catastróficos.","Traducido por Google","・","Ver original (inglés)"
"Actualizaciones: mi reseña ya no es relevante porque ha pasado un año. Como toda emisora ​​española, esperando que sea genial. 😊 Revisión anterior: está en proceso de renovación y mejoras. No encontrarás una parada aquí. Estás informado.","Traducido por Google","・","Ver original (inglés)"
"Calle con encanto en el centro histórico de Madrid. Lleno de vida y comercios. Mucha gente caminando alegremente. Hermosos edificios y muy limpios.","Traducido por Google","・","Ver original (italiano)"
"Una de las calles más bonitas de Madrid. Excelente para ir de compras, pero sobre todo por la belleza y variedad de sus construcciones. ¡Para hacer en ambas direcciones y con la cabeza levantada!","Traducido por Google","・","Ver original (francés)"
"Metro céntrico con vistas a la principal calle turística de Madrid. Sin duda es un metro desde el que se puede empezar a buscar hoteles o B&B en caso de estancia.  ¡Seguro incluso de noche!","Traducido por Google","・","Ver original (italiano)"
"La concurrida avenida de Madrid, tiene edificios con hermosa arquitectura, muchas tiendas. Cuando fui había varias zonas en renovación. Aún así me pareció muy bonito.","Traducido por Google","・","Ver original (portugués)"
"La Gran Vía es la milla elegante de Madrid. Según el recorrido por la ciudad, aquí se encontraba el primer edificio de gran altura de Europa (en el que ahora reside Telefónica). La calle está muy bien arreglada y hay muchas ""direcciones principales"" aquí. En el medio también hay muchos restaurantes de todas las clases. La Gran Vía es también un buen punto de partida para pasear por la ciudad.","Traducido por Google","・","Ver original (alemán)"
"La calle Corán, repleta de pantallas gigantes, como si estuvieras en Times Square de Nueva York, es una de las calles animadas más importantes de Madrid. Está considerada el corazón palpitante de Madrid y está llena de hoteles, restaurantes halal y. comida rápida como Hardee's y Five Guys, y otras cafeterías, ofertas y tiendas como Primark, Mango y otras tiendas.","Traducido por Google","・","Ver original (árabe)"
"una de las calles principales de Madrid. Magnífico ambiente, paseando por la Gran Vía te sientes inmerso en una gran metrópoli.","Traducido por Google","・","Ver original (italiano)"
"Famoso lugar madridista en el centro de la ciudad de Madrid, esos edificios blancos son el toque en este bulevar, verás muchos edificios como este.","Traducido por Google","・","Ver original (inglés)"
"Actualmente en construcción a 24 de enero de 2019. ㅠㅠ Parece que está bastante cerrado. Tenga esto en cuenta para aquellos que se preparan para viajar. Mi alojamiento estaba cerca. Estaba un poco avergonzado. Pero está a 5 minutos a pie de la Plaza del Sol o de la Estación Casilla (Callo).","Traducido por Google","・","Ver original (coreano)"
"Muy espectacular, destaca con el resto de la ciudad. ¡Una gran variedad de boutiques y tiendas también!","Traducido por Google","・","Ver original (francés)"
"Oh... Dios mío, si estás visitando este lugar y te quedas dentro de tu habitación. Entonces no vale la pena. Incluso si terminas el culto de tu iglesia, visita aquí.","Traducido por Google","・","Ver original (inglés)"
"Calle principal de Madrid Contiene muchos restaurantes internacionales y centros comerciales ricos en marcas internacionales. La vida continúa casi las 24 horas del día en esta calle y sus ramales.","Traducido por Google","・","Ver original (árabe)"
"La calle más famosa de Madrid está concurrida día y noche. Aquí hay muchas fachadas de casas hermosas y tiendas elegantes.","Traducido por Google","・","Ver original (alemán)"
"Mucho movimiento, comercios, gente guapa y gente trabajando. Disfruta el viaje, pero ten cuidado.","Traducido por Google","・","Ver original (portugués)"
"Estación de estilo art déco, situada en la pista del mismo nombre.","Traducido por Google","・","Ver original (francés)"
"Calle increíble, muchas luces, autos, ¡solo vibraciones de gran ciudad!","Traducido por Google","・","Ver original (inglés)"
"La parada de metro Gran Vía está cerrada por reformas. Google Maps necesita hacer el ajuste para que no se utilice como punto de dirección.","Traducido por Google","・","Ver original (inglés)"
"Una de las principales y transitadas vías de Madrid","Traducido por Google","・","Ver original (inglés)"
"Ubicación de fácil acceso, excelente punto de referencia para desplazarse a otros lugares de la ciudad... gente agradable y siempre ayudan cuando se les pregunta...","Traducido por Google","・","Ver original (portugués)"
"Calle grande y comercial.","Traducido por Google","・","Ver original (inglés)"
"....gran ambiente navideño...","Traducido por Google","・","Ver original (inglés)"
"¡Bueno, pero hay demasiados mendigos!","Traducido por Google","・","Ver original (inglés)"
"Increíble lugar con bonitas tiendas. El medio de la ciudad","Traducido por Google","・","Ver original (inglés)"
"Cerrado temporalmente. El metro no se detuvo. Las direcciones de tránsito eran inútiles ya que no ofrecían más opciones que esta parada.","Traducido por Google","・","Ver original (inglés)"
"Buen lugar para ver el edificio de Telefónica. Una encrucijada importante.","Traducido por Google","・","Ver original (inglés)"
"Vale la pena visitar por las hermosas tiendas.","Traducido por Google","・","Ver original (italiano)"
"Hermosa calle con muchas tiendas, restaurantes y cafeterías!!!","Traducido por Google","・","Ver original (griego)"
"","","",""
"me gustó","Traducido por Google","・","Ver original (francés)"
"La estación de metro Gran Vía está cerrada temporalmente por mejoras. Las direcciones de Google no parecen reconocer esto.","Traducido por Google","・","Ver original (inglés)"
"Buena ubicación desde la que ir al centro histórico.","Traducido por Google","・","Ver original (checo)"
"Gran carretera con muchas tiendas.","Traducido por Google","・","Ver original (francés)"
"Conveniente estación de MRT, numerosos espectáculos callejeros","Traducido por Google","・","Ver original (chino)"
"Impresionante","Traducido por Google","・","Ver original (francés)"
"Una de las estaciones más transitadas de Europa.","Traducido por Google","・","Ver original (italiano)"
"Bonitos edificios, grandes calles.","Traducido por Google","・","Ver original (inglés)"
"😋…","Traducido por Google","・","Ver original (georgiano)"
"Todavía está cerrado debido a obras. La estación sigue cerrada.","Traducido por Google","・","Ver original (coreano)"
"la avenida central. Tiendas y restaurantes.","Traducido por Google","・","Ver original (hebreo)"
"Muy bonito y muy concurrido.","Traducido por Google","・","Ver original (rumano)"
"El mejor lugar de Europa.","Traducido por Google","・","Ver original (portugués)"
"Estación cerrada hasta abril de 2019.","Traducido por Google","・","Ver original (portugués)"
"No hay nada que decir fantástico.","Traducido por Google","・","Ver original (italiano)"
"Estación cerrada hasta abril de 2019 -> ¡El planificador de rutas de Goggle Maps está equivocado!","Traducido por Google","・","Ver original (inglés)"
"","","",""
"excelente ruta, unica y sentida","Traducido por Google","・","Ver original (italiano)"
"Amo este lugar","Traducido por Google","・","Ver original (ruso)"
"Muy hermoso","Traducido por Google","・","Ver original (árabe)"
"","","",""
"¡Arriba! Para verlo todo.","Traducido por Google","・","Ver original (italiano)"
"La avenida más elegante de Madrid","Traducido por Google","・","Ver original (inglés)"
"La mejor ciudad de España.","Traducido por Google","・","Ver original (inglés)"
"calle muy interesante","Traducido por Google","・","Ver original (árabe)"
"","","",""
"Dirección de Google no actualizada, ¡esta estación está cerrada ahora!","Traducido por Google","・","Ver original (inglés)"
"","","",""
"Bonito lugar, hay que verlo.","Traducido por Google","・","Ver original (inglés)"
"","","",""
"expectacular","","",""
"El pequeño Manhattan en Madrid... ¡¡¡grandioso!!!","Traducido por Google","・","Ver original (francés)"
"Espectacular, majestuoso, elegante!","Traducido por Google","・","Ver original (italiano)"
"Bein","","",""
"Está en construcción ahora mismo.","Traducido por Google","・","Ver original (inglés)"
"","","",""
"Calle increíble","Traducido por Google","・","Ver original (hebreo)"
"hace un hermoso clima","Traducido por Google","・","Ver original (polaco)"
"","","",""
"Debes verlo.","Traducido por Google","・","Ver original (inglés)"
"Zeus.","","",""
"Buen lugar","Traducido por Google","・","Ver original (inglés)"
"caminar, ir de compras y fotos","Traducido por Google","・","Ver original (portugués)"
"Lugar muy clásico","Traducido por Google","・","Ver original (inglés)"
"La estación está cerrada por reformas.","Traducido por Google","・","Ver original (inglés)"
"Hermoso","Traducido por Google","・","Ver original (inglés)"
"Bonito","Traducido por Google","・","Ver original (italiano)"
"Calle Mayor de Madrid!","Traducido por Google","・","Ver original (inglés)"
"Cerrado. Bajo renovación.","Traducido por Google","・","Ver original (inglés)"
"Súper","Traducido por Google","・","Ver original (inglés)"
"Bonito lugar","Traducido por Google","・","Ver original (inglés)"
"Hermoso","Traducido por Google","・","Ver original (italiano)"
"Carretera principal de la ciudad","Traducido por Google","・","Ver original (inglés)"
"una experiencia","Traducido por Google","・","Ver original (hebreo)"
"sí","Traducido por Google","・","Ver original (latín)"
"Cerrado por reformas","Traducido por Google","・","Ver original (inglés)"
"Central","","",""
"Hermosa avenida","Traducido por Google","・","Ver original (portugués)"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
