Aereopuerto T4.csv,"La Terminal 4 y Terminal 4S del Aeropuerto de Madrid es un edificio nuevo muy espacioso y luminoso. La terminal está claramente diseñada para un volumen de pasajeros significativamente mayor, por lo que la estancia es muy agradable. Buenas instalaciones, tiendas, restaurantes.",n
Aereopuerto T4.csv,"Un aeropuerto absolutamente digno de representar y trabajar para una capital mundial como Madrid. ❣️",n
Aereopuerto T4.csv,"Las maquinas de Renfe Cercanias no aceptan tarjetas extanjeras.Mucha auerte si eres turista sin metalico Euro entonces... No es posible utilizar las máquinas Renfe para adquirir el billete. Rechazan pago con lector contactless. Buena suerte si la oficina está cerrada y no tienes € en efectivo.",v
Aereopuerto T4.csv,"Muy poca gente limpia bien",v
Aereopuerto T4.csv,"El lugar es bonito, sin embargo las puertas de embarque son un verdadero desastre. En 7 minutos pasamos del k84 al k92. Debes seguir",n
Aereopuerto T4.csv,"Terminal de aeropuerto muy grande con muchas instalaciones.",n
Aereopuerto T4.csv,"Aunque es un aeropuerto moderno y limpio, es grande y puede resultar difícil conectarse y salir.",n
Aereopuerto T4.csv,"Puede encontrar fácilmente el camino hacia su equipaje y salir.",n
Aereopuerto T4.csv,"Terminal bastante nueva con muchas comodidades.",n
Aereopuerto T4.csv,"👍…",v
Alameda de Osuna.csv,"Un barrio muy tranquilo de gente normal y de todas las clases sociales.",n
Alameda de Osuna.csv,"Es un lugar acogedor se puede pasear bonitos parqués y muy tranquilo y seguro",n
Alameda de Osuna.csv,"Terminal de metro muy bien situado en medio de una gran avenida con facilidades de acceso.",v
Alameda de Osuna.csv,"Nuevo, amplio, accesible, limpio. No se qué más pedir a una parada de Metro",v
Alameda de Osuna.csv,"Me parece un lugar bastante tranquilo",v
Alameda de Osuna.csv,"Bien una estación más!!",v
Alameda de Osuna.csv,"Una de las mejores estaciones de Metro",v
Alameda de Osuna.csv,"Estación tranquila en un barrio tranquilo. Nada para comer limpio. Fíjate en el techo de la estación.",v
Alameda de Osuna.csv,"Nueva estación de metro en buen estado.",v
Alcorcón Central.csv,"Alcorcón central esta muy bien comunicada... Abad por la rampa y sales a todos los autobuses los que van a Madrid y los que se mueven por los alrededores de Alcorcón",n
Alcorcón Central.csv,"Si algún día renfe repara las escaleras mecánicas será un milagro....llevan como año y medio averiadas!!",v
Alcorcón Central.csv,"Estación muy bien comunicada renfe,metro sur, aparcamientos, taxis, autobuses",v
Alcorcón Central.csv,"Precioso cine con estilo clásico. De los mejores de España",n
Alcorcón Central.csv,"Moderna, cuidada",v
Alcorcón Central.csv,"Es muy bueno",v
Alcorcón Central.csv,"👢👠👡💔💚…",n
Alcorcón Central.csv,"Buenas instalaciones.",v
Alfonso XIII.csv,"- No hay acceso desde la calle habilitado, para coches de bebés, sillas de ruedas y personas con movilidad reducida. - Cuando se han hecho obras hace poco tiempo, no han puesto ascensor. En esta…",v
Alfonso XIII.csv,"Tiene cajero de Bankia. Servicio permanente en taquilla. No tiene ascensor para minusválidos ni padres con carritos de 👶.…",v
Alfonso XIII.csv,"Buen emplazamiento de la estación. Limpio.",v
Alfonso XIII.csv,"El barrio no es tan malo y la estación de metro acaba de ser renovada.",v
Almendrales.csv,"Estacion de metro que pertenece a la linea 3. Dispone de ascensores pero no de cobertura movil. Ademas la estacion tiene goteras. No suele estar muy transitada de gente.",v
Almendrales.csv,"Situada cerca de la Administración de Hacienda de Usera-Villaverde. Ascensor. Amplios andenes.",v
Almendrales.csv,"La estación de metro de Almendrales fue inagurada el 21 de abril de 2007. Presta servicio la Linea 3 (Amarilla). Se encuentra ubicada en la intersección de la Avenida de Córdoba con Calle Piedrabuena. Se encuentra cerca de la Delegación de Administración de Hacienda de Usera.",v
Almendrales.csv,"Estación de la línea 3 que funciona muy bien y estás en el centro de Madrid en diez minutos",v
Almendrales.csv,"Estación nueva todo OK",v
Almendrales.csv,"Almendrales es una estación del servicio de metro de Madrid línea 3 en el barrio Usera en Madrid España",v
Almendrales.csv,"Es ideal !!!",v
Almendrales.csv,"Es un lugar bueno y hermoso 😀…",v
Alonso Cano.csv,"Estación accesible y cercana a muchos puntos de interés del barrio de Chamberí. Situada entre dos estaciones importantes de la línea, Gregorio Marañón y Canal",v
Alonso Cano.csv,"Me intentaron robar el bolso y estaba el seguridad gracias al cielo, si no es por el se lo llevn y a mi detras.",v
Alonso de Mendoza.csv,"La estación de Metro Sur de Alonso de Mendoza fue inagurada el 11 de abril de 2003. Presta servicio la Linea 12 (Verde oscuro). La estación se encuentra en la intersección de la Calle Ferrocarril con Calle El Greco en el municipio de Getafe. Esta estación se encuentra junto a la autovía A42 y dispone de un amplio aparcamiento en sus alrededores para dejar el coche y acceder al metro.",v
Alonso de Mendoza.csv,"Muy Rápido y muy buen trato de Ivan ,que durante los 5 días que duró la tramitación estuvo siempre muy atento ,sin duda repetiría .",n
Alonso de Mendoza.csv,"Bien",v
Alonso de Mendoza.csv,"Buena calle",n
Alonso Martínez.csv,"Los músicos que tocan / cantan en el interior de la estación.... el volumen de los altavoces y sus micrófonos a veces es ensordecedor. ¿Metro no controla eso?",v
Alonso Martínez.csv,"No hay acceso con silla de ruedas aunque la información en Google Maps diga que sí. He intentado editarlo pero no funciona.",v
Alonso Martínez.csv,"Podrá ser funcional, ancha e intercambiadora con otras líneas, pero la de escaleras que hay que subir desde la línea 10 hasta la calle... ¡Tiene delito! La vez que lo hice por primera con mi padre y con mi hermano, contamos hasta 8 pisos girando 360º. Y sin ascensor ni mecánicas...",v
Alonso Martínez.csv,"No tiene acceso para las personas con movilidad reducida, pero en cambio tienen una puerta para personas con silla de ruedas que se abre pero luego no hay ascensores para ellos.",v
Alonso Martínez.csv,"No hay ascensor. Las escaleras  mecánicas  está  muy a menudo estropeadas o en mantenimiento. El acceso desde la calle es sólo  mediante  escaleras,  difícil con un carrito  de bebé  o con maletas.",v
Alonso Martínez.csv,"Las escaleras siempre estropeadas desde hace más de 3 años",v
Alonso Martínez.csv,"ATENCIÓN!! Salida de metro infestada de CAPTADORES!! Se recomienda actuar como si hicieras una llamada en caso de que no tengas huevos a mandarles a la mierda, no es fácil deshacerte de ellos educadamente, son listos y numerosos",v
Alonso Martínez.csv,"Es una de las estaciones peor adaptadas. No tiene ascensor y hay muchas escaleras. Con frecuencia las escaleras mecánicas estas estropeadas. Esta vieja y actualmente en reformas..... A ver si solucionan algo.....",v
Alonso Martínez.csv,"Alonso Martínez es una estación del servicio de metro de Madrid línea 4 5 y 10 en el barrio Castellana bajo tierra pasa la línea C3 C4 de cercanías RENFE la estación de metro se encuentra en la plaza Alonso Martínez y plaza santa Bárbara en Madrid España",v
Alonso Martínez.csv,"Metro con líneas 4,5 y 10. A los alrededores hay muchas opciones para comer",v
Alonso Martínez.csv,"Bien",v
Alonso Martínez.csv,"Sector muy agradable comodidad seguridad calidez de su personal",v
Alonso Martínez.csv,"Un clásico barrio de Madrid, perfecto para tomar algo",n
Alonso Martínez.csv,"Buena estación de metro con múltiples salidas a calle.",v
Alonso Martínez.csv,"Estación de metro de la linea 5 con conexión con las lineas L 4 y L10 del metro de Madrid.",v
Alonso Martínez.csv,"No tiene acceso para sillas de ruedas.",v
Alonso Martínez.csv,"Esta parada pertenece a las líneas antiguas de metro de Madrid",v
Alonso Martínez.csv,"Limpio e indicaciones claras.",v
Alonso Martínez.csv,"hermosa plaza",n
Alonso Martínez.csv,"Bonita",v
Alonso Martínez.csv,"Fenomenal",v
Alonso Martínez.csv,"Excelente estación",v
Alonso Martínez.csv,"Enchufes y bien comunicado",v
Alonso Martínez.csv,"Plaza llena de vida.",n
Alonso Martínez.csv,"Lugar emblemático",v
Alonso Martínez.csv,"Cerrado !  : (",v
Alonso Martínez.csv,"Estación de metro normal",v
Alonso Martínez.csv,"Buena infraestructura.",v
Alsacia.csv,"Una plaza, con intercambiador multimodal: hay metro (línea 2), autobuses urbanos (165, 167, 159...) Así como autobuses interurbanos (las denominadas "camionetas" que van a Coslada. A pocos metros de la plaza, hay otras 2 paradas más de autobuses urbanos, con las líneas 70 en una, y en otra las líneas 140, E2, 4, etc. Muy recomendable para combinar metro y autobús. Además justo al lado está el centro comercial Carrefour, con local Carrefour, farmacia, y tiendas de todo tipo (calzado, ropa, alimentación, ópticas, joyería, etc)",n
Alsacia.csv,"Estación de metro de la línea 2, saliendo de la estación te encuentras el centro comercial las rosas donde hay diversas tiendas y carrefour,dispone de aparcamiento y zonas recreativas",v
Alsacia.csv,"Si entras en investieducacional.com y haces click en los anuncios encontrarás regalos para los negocios que hay en esta plaza",n
Alsacia.csv,"Es muy bonito y con muchas zonas bien sembrado",n
Alsacia.csv,"Excelente",v
Alsacia.csv,"Muy bien mantenida. Muy transitada y el personal de atención al público muy colaborador.",v
Alsacia.csv,"Bien mantenido.",v
Alsacia.csv,"Transbordador de autobuses",n
Alsacia.csv,"Fenomenal",v
Alto del Arenal.csv,"Estacion nueva Acceso universal Tornos antiguos Escaleras mecánicas.",v
Alto del Arenal.csv,"Una buena estación de metro!!!",v
Alto del Arenal.csv,"Estación de metro línea 1, la estación más vieja del metro de Madrid, perfectamente conectada con las estaciones más céntricas de la ciudad.",v
Alto del Arenal.csv,"Buena comunicación con el transporte público Metro (L1) Emt (143 ,57,58,103)",v
Alto del Arenal.csv,"Vestíbulo ancho. Muy chulo el vagón antiguo que está expuesto",v
Alto del Arenal.csv,"Estación moderna y asistida por personal",v
Alto del Arenal.csv,"Muy bonito el lugar",v
Alto del Arenal.csv,"Es una estación de metro de la línea 1",n
Alto del Arenal.csv,"Podría estar mejor",v
Alto del Arenal.csv,"Huele a vómito.",v
Alto del Arenal.csv,"De acuerdo",v
Alto del Arenal.csv,"Excelente metro.",v
Aluche.csv,"Si no conoces la zona, la entrada al cercanías apenas se ve y no está señalizada muy allá. La estación es bastante antigua, aunque suele estar siempre limpia. Los trenes de esta línea casi siempre funcionan bien. No hay ni ascensor ni acceso para gente con discapacidad",v
Aluche.csv,"Excelente intercambiador de ferrocarril a metro o buses urbanos o interurbanos . Gran estación en si ,que posee alrededor restauración y cerca del carrefour de aluche .",v
Aluche.csv,"Esta bien",v
Aluche.csv,"Porque es la parte comercial de mi barrio",n
Aluche.csv,"Una estación de metro bastante concurrida de lunes a viernes, una de las pocas estaciones de metro al aire libre. Buenas tiendas en el interior por si necesitas algo de comida. También hay una estación de cercanías en la plaza, donde en navidades se ponían puestos artesanales.",v
Aluche.csv,"Acabo de pasar por taquilla para solicitar 1 billete con título zona A, para Guadalajara y estando 2 interventores o señores en taquilla, me dice el más próximo a ventanilla, que no me lo puede dar en ese momento porque está cerrado. Le pregunto y me indica que bajarme en atocha. Y yo me digo, tengo que perder mi tiempo en bajar en atocha, quizás mi tren. Para qué se promociona un servicio que no facilita el transporte publico. Muchas máquinas, pero ninguna adaptada para poder sacar este tipo de billetes. He llegado a atocha y he tenido que dejar mi tren para no montarme sin billete. Esto a qué puede llevar ?",v
Aluche.csv,"Le doy 3 estrellas 1° estrella:su comunicacion En cercanias en menos de 10 min te has plantado en Atocha En metro esta bien comunicado 2° estrella:su limpieza esta muy bien 3° estrella:puedes tomar un desayuno mientras viene el tren -1 estrella:No tiene acceso para anciano con problemas o con personas con movilidad reducida -1 estrella: es dificil ver desde meteo donde queda el cercanias esta mal señalado",v
Aluche.csv,"Es un barrio de el distrito de La Latina residencial, comercial muy completo de servicios!",n
Aluche.csv,"Muy buena",v
Aluche.csv,"Un barrio con varios parques, bien comunicado con metro, cercanías y bus.",n
Aluche.csv,"Una estación del metro segura y muy limpia",v
Aluche.csv,"La estación  Renfe de Aluche huele fuertemente a cloaca.. todos los días   por favor aplicar una solución",v
Aluche.csv,"Buena comunicación entre metro y cercanías, la pena es que los autobuses no gocen de las mismas facilidades y no estén bien señalizados",v
Aluche.csv,"Util, rapido y bien señalizado.",v
Aluche.csv,"Zona bastante amplia, sin aglomeración.",v
Aluche.csv,"Bonita y espaciosa estación de Metro aérea, abierta y techada.",v
Aluche.csv,"😎😎😎😎…",n
Aluche.csv,"El buen caffe de la estación de aluche!",v
Aluche.csv,"Bien.",v
Aluche.csv,"Es un punto de encuentro muy conocido",n
Aluche.csv,"Me encanta",v
Aluche.csv,"Buena",v
Aluche.csv,"Bonita estación con muchos autobuses que conectan afuera. La estación en sí tiene algunas cafeterías y lugares debajo. Bastante abierto y limpio",v
Aluche.csv,"Normal",v
Aluche.csv,"Muy bien....",v
Aluche.csv,"Limpio y cómodo.",v
Aluche.csv,"El mejor barrio de la ciudad",n
Alvarado.csv,"Estación de Metro un tanto antigua, penúltima antes de llegar al nudo de Cuatro Caminos por la Línea 1. Solo te conduce a las Estaciones al norte de la Línea 1 y al sur a Cuatro Caminos y siguientes de la Línea 1. Necesita una renovación.",v
Alvarado.csv,"pues resulta que voy y estaba llena de ropa de mascota , cuna de tela y todo lleno de pelos..se me quitaron las ganas de llevar la ropa..el precio son 8 la de 18kg creo recordar",n
Alvarado.csv,"Estación un poco anticuada, pero al menos es bien sencilla",v
Alvarado.csv,"Hacia mucho q no cogida el metro... Rápido y como siempre con mucha gente",v
Alvarado.csv,"Normal como llegar al Hospital de la Cruz Roja.",n
Alvarado.csv,"Metro de Alvarado",n
Alvarado.csv,"Una estación conveniente con solo dos salidas, que se encuentran en lados opuestos de la carretera. Por eso no da miedo cometer un error. Hay todo lo que necesitas en la calle.",v
Alvarado.csv,"BIEN",v
Álvarez de Villaamil.csv,"Estación pequeña, poco transitada diría aunque con buena iluminación nocturna, me hubiera gustado que tuviese más comunicación con otras estaciones importantes del metro de Madrid.",v
Álvarez de Villaamil.csv,"Lento, lentísimo y fines de semana muy pocos, mucha espera",v
Álvarez de Villaamil.csv,"Buena",v
Álvarez de Villaamil.csv,"Buena",v
Antón Martín.csv,"Hermosa la zona para alquilar si vienes a Madrid cerca de Atocha y de plaza mayor",n
Antón Martín.csv,"Uno de los barrios más emblemáticos e históricos de todo Madrid. Colindante con la zona de Atocha y Sol, este barrio madrileño nos ofrece muchos rincones ensoñadores con superlativa impronta histórica. Recomendado.",n
Antón Martín.csv,"Me ha gustado el mercado de Antón Martín fusionando lo antiguo con lo moderno.",n
Antón Martín.csv,"Ubicacion buena y poco mas, solo quiero poner una reseña asique",n
Antón Martín.csv,"Estación de metro que pertenece a la línea 1. Estación antigua con vestíbulo pequeño. No dispone de ascensores, pero si tiene cobertura móvil. Tiene varios accesos a la calle.",v
Antón Martín.csv,"Estación no preparada para viajar con equipaje. Largas escaleras. Tornos pequeños. Hay que saber muy bien de antemano por qué boca te interesa salir.",v
Antón Martín.csv,"Una estación antigua, no preparada para minusválidos, el barrio merece la pena, muy centrico",v
Antón Martín.csv,"Una estación de las antiguas y muy concurrida",v
Antón Martín.csv,"Plazuela popular y carismática.",n
Antón Martín.csv,"Muchas escaleras para poder salir. No me ha gustado nada",v
Antón Martín.csv,"Fácil de entender y pequeña",v
Antón Martín.csv,"Todo normal",v
Antón Martín.csv,"Mercado tradicional y moderno",n
Antón Martín.csv,"Centro neurálgico del barrio.",n
Antón Martín.csv,"Para nada moderna",v
Antón Martín.csv,"Super buen",v
Antón Martín.csv,"Una estación de metro más.",v
Antón Martín.csv,"Me encantó esta zona y Casa Alberto fue un verdadero hallazgo. El pequeño mercado interior es maravilloso, con todo tipo de delicias y delicias. También la tienda de cuchillos y cortaúñas en el edificio del mercado, pero mirando hacia afuera, es una gran tienda. ¡Sí, zona de Antón Martín!",n
Antón Martín.csv,"Estación de metro decente ubicada en un barrio animado",v
Antón Martín.csv,"Estación de níquel limpio",v
Antonio Machado.csv,"Es una avenida de Madrid que segmenta un barrio modesto pero bien equipado. A lo largo de ella se encuentran dos supermercados de cadenas nacionales, así como establecimientos de todo tipo centrados en las necesidades diarias: fruterías, bazares, farmacias, bares, restaurantes económicos, cafeterías, etc. En las calles aledañas, pequeñas tiendas y abundancia de pequeños parques con instalaciones para niños y personas de edad. En ellas también instalaciones municipales: cultura, tercera edad, deporte. Es un barrio tranquilo y seguro bien comunicado.",n
Antonio Machado.csv,"Relativamente nuevo, amplio y de color 🍊!!…",v
Antonio Machado.csv,"Limpio y rápido.Por ponerle un pero.....pero por qué no hay wifi,siendo una de la lineas de metro más nuevas??😂…",v
Antonio Machado.csv,"Una de las estaciones más limpias de Madrid!",v
Antonio Machado.csv,"No es de las estaciones más modernas, pero sí muy necesaria en esta parte de la ciudad.",v
Antonio Saura.csv,"Conductor de metro ligero , parada Antonio Saura, muy mal fatal,en la puerta de metro y no abrió,  gracias",v
Aravaca.csv,"Una estación con un aparcamiento escaso donde, sin estorbar a la circulación, a veces mandan a la grúa. La estación no tiene cuartos de baño. Hay unas encargadas amables, pero los trenes tienen pésimos rótulos anunciadores del destino. Suele haber retrasos, pero el servicio es uno de los mejores de Europa.",v
Aravaca.csv,"Muy cómodo y práctico recome dado",v
Aravaca.csv,"Funcional elegante instalación pública que da servicio de tren a toda la zona de Aravaca y avenida Europa de Pozuelo",v
Aravaca.csv,"Trayectos largos y encima suelen tardar hasta 15 minutos por tren, eso sí no hay demoras, hay para poder aparcar",v
Aravaca.csv,"Retrasos habituales en dirección villalba, sin aseos publicos lamentable para una estacion aparentemente moderna :( mal muy mal adif",v
Aravaca.csv,"Estación de Aravaca es una estación del servicio de metro ligero 2 en Pozuelo Alarcón en Madrid España",n
Aravaca.csv,"Justo para lo que es. De facil acceso y conecta a Aravaca con miles de sitios. Es genial!",v
Aravaca.csv,"Se debe tener cuidado más de una vez no he podido pagar bien el billete",v
Aravaca.csv,"Es deplorable se espera más de lo debido😡😡…",v
Arganda del Rey.csv,"Hoy 13/12 a las 7.15h de la mañana, mi novia ha sufrido un intento de robo en esta estación, mientras iba al trabajo. Le ha pedido ayuda a un empleado de seguridad, y no solo no ha hecho absolutamente nada, sino que encima, ha CUESTIONADO la veracidad de mi novia, lo cual, que haga eso alguien de seguridad, me parece penoso. Un empleado de seguridad, debe velar porque los ciudadanos nos sintamos seguros tanto dentro de la estación como a su salida y entrada. Me parece una absoluta vergüenza y una falta de profesionalidad que este empleado no haya llevado a cabo su función. Si este trabajador, no ha hecho su trabajo; ¿que narices pinta trabajando como empleado de seguridad? Si no tiene el coraje como para llevar a cabo su trabajo, que contraten una planta, igual mantiene un poco más el orden.",v
Arganda del Rey.csv,"Buen recinto ferial para eventos.",n
Arganda del Rey.csv,"Estación con ascensor perteneciente a la Línea 9 (morada) del Metro de Madrid, y correspondiente a la zona B3. Situada en el municipio de Arganda del Rey, se inauguró en 1999.",v
Arganda del Rey.csv,"Metro Arganda del Rey L 9, se encuentra en la calle de la Estación a la altura del n° 35",n
Arganda del Rey.csv,"Servicio patético. Frecuencias pésimas incluso en hora punta (15 minutos) Conexión periférica (obligatorio cambio de tren en puerta de arganda) Trenes cortos y saturados de gente...",v
Arganda del Rey.csv,"Una vergüenza el metro de Arganda del Rey te dicen que sale a las 6 y sale a la hora que le da la gana al conductor nunca llegamos a nuestro horario el trabajo por favor que se pueda arreglar esto y no se tapen los unos a los otros gracias",v
Arganda del Rey.csv,"El metro tardo 16 min, hoy jueves 19 octubre a las 6 :55 ' (más que los autobuses) y pagamos 20 euros más en el abono .ES UNA VERGUENZA !!!",v
Arganda del Rey.csv,"Las personas de información maravillosas .",v
Arganda del Rey.csv,"Estación de metro céntrica, poca disponibilidad de aparcamiento.",v
Arganda del Rey.csv,"Es un lugar muy tranquilo y con tiendas de tpdo tipo",n
Arganda del Rey.csv,"Un buen lugar para vivir",n
Arganzuela-Planetario.csv,"Una estación nueva y de las más segura de la ciudad, ya que tiene una comisaría de Policía al lado. Además es recomendable pasar por la estación alguna vez, por si decoración con de los planetas del sistema solar. Está bastante preparada para los minusválidos.",v
Arganzuela-Planetario.csv,"Está estación del metro es muy amplia . El mural que tiene es digno de su nombre Planetario",v
Arganzuela-Planetario.csv,"Una estación muy bonita para hacerte una foto súper chula",v
Arganzuela-Planetario.csv,"El parque cada vez está peor conservado, ya no hay libélulas ni ranas, debido a la nefasta gestión del mantenimiento de los estanques, y algunas zonas están ocupadas por vagabundos que sólo acumulan basura.",n
Arganzuela-Planetario.csv,"Lo siento mucho no he podido hacer la visita otra vez será .",n
Arganzuela-Planetario.csv,"Anganzuela planetario es una estación del servicio de metro de Madrid línea 6 tiene un gran mapa del sistema solar en el planetario Madrid en Madrid España",v
Arganzuela-Planetario.csv,"Bonito parque cerca del centro de Madrid",n
Arganzuela-Planetario.csv,"Una de las estaciones más cuidadas y limpias, pero hay que decir que tampoco es de las más transitadas",v
Arganzuela-Planetario.csv,"Estacion tranquila cerca de Madrid rio",v
Arganzuela-Planetario.csv,"Super bonita esta parada de metro",v
Arganzuela-Planetario.csv,"Estación de metro de la línea 6 que está recién modernizada.",v
Arganzuela-Planetario.csv,"Limpio y bonito",v
Arganzuela-Planetario.csv,"Estación con buena accesibilidad.",v
Arganzuela-Planetario.csv,"Gran Parque",n
Arganzuela-Planetario.csv,"Como todos",v
Argüelles.csv,"Tiene 3 líneas de metro (3, 4 y 6), las salidas están ubicadas en zonas de tiendas, una de ellas da a El Corte Inglés de la calle princesa",v
Argüelles.csv,"Es una estación bastante antigua, pero han puesto ascensor",v
Argüelles.csv,"Súper bien y super tranquilo no hay pérdida",v
Argüelles.csv,"Parada de metro que es muy complicada, deberían de darle una vuelta a las indicaciones para encontrar tu línea de metro",v
Argüelles.csv,"Muy buenas conexiones de metro!",v
Argüelles.csv,"Una gran estación de Metro con diferentes líneas para moverte. Está situado en una zona estupenda y además, dispones de diferentes autobuses a la salida. Lo mejor de esta estación es que tiene ascensor, lo malo es que cierran los accesos pronto, con lo cual si un día vas con el carrito, te toca subir escaleras. Una noche un señor en silla de ruedas no podía subir, menos mal que había otras personas que pudieron ayudarlo. Dispone de diferentes máquinas expendedoras y por norma general siempre hay gente para poder ayudarte.",v
Argüelles.csv,"Lo de ""SUCIA"" será según a que horas. Yo he pasado sobre las 10am y estaba de lo más limpia. Cómo todas las estaciones del centro, puedes llegar dónde quieras.",v
Argüelles.csv,"Estación con 3 líneas de conexión, 3,4 y 6.. Con salida al C.C del Corte inglés.",v
Argüelles.csv,"Estoy encantado de poder estar en la fundación inclusive y también estoy encantado de poder estar en la universidad Pontificia de Comillas de Cantoblanco",n
Argüelles.csv,"Muy buena estación",v
Argüelles.csv,"Lugar público, transporte de tren, circular, atención amable, precios regulares...",v
Argüelles.csv,"Estación bien comunicada y de fácil acceso",v
Argüelles.csv,"Barrio de Madrid por donde se puede pasear tranquilo.",n
Argüelles.csv,"Los precios son económicos, pero la recepcionista es de las que dan lecciones como si fueras ingenuo y fueras a someterte a una operación a corazón abierto, te desilusiona!",v
Argüelles.csv,"Excelente 🤭💖lugar, todo cerca…",v
Argüelles.csv,"Una estación de metro bien adaptada.",v
Argüelles.csv,"No está mal, tampoco es que vaya a cambiar mi vida.",v
Argüelles.csv,"El.metro además de que es muy caro como.parado con México por ejemplo, no tiene buena señalizado debería de invertir en hacer más grandes las cslcomanias adentro del vagón",v
Argüelles.csv,"Del diez",v
Argüelles.csv,"Nada que comentar",v
Argüelles.csv,"Buena",v
Argüelles.csv,"Bonito barrio de Madrid, bueno para ir de compras y simplemente pasear, con muchos parques y arquitectura del siglo XIX. Excelentes conexiones de autobús y metro en la cercana Moncloa.",n
Argüelles.csv,"Bonita estación de metro con trenes frecuentes, fácilmente navegable gracias a una buena señalización.",v
Argüelles.csv,"¡Acabo de llegar!",n
Argüelles.csv,"Buena estación. Señales claras.",v
Argüelles.csv,"¡Hermoso!",v
Arroyo Culebro.csv,"Estación limpia y fresquita, zona verde  preciosa",v
Arroyo Culebro.csv,"Siempre hay aparcamiento",n
Arroyofresno.csv,"Para esta época del año, otoño y más adelante, invierno, está bien porque el sol da hasta que cae, pero en verano es mortal!!! Está bien solo después de las 22 o 23 hs.",n
Artilleros.csv,"La verdad va muy bien   lo malo no tiene ascensor",v
Artilleros.csv,"Las escaleras mecánicas se estropean cada tres semanas, tiempos de espera muy largos y una estación demasiado profunda. Es hora de poner un ascensor ya, pero hay que mantener la estación abierta mientras. Añado: las salidas a la calle del Pico de los Artilleros están cerradas. Encima con las escaleras mecánicas que no funcionan. Esto con la estupidez de llevar la mascarilla en los trenes. En fin, vaya desgracia de estación.",v
Artilleros.csv,"La escalera mecanica esta 360 de los 365 dias que tiene un año... dañada, los otros 5 tambien, solo que estan pensando como empeorarla.",v
Artilleros.csv,"Le falta ascensor",v
Artilleros.csv,"Estación sin personal de taquilla y sucia como las demás. Por lo demás bien.",v
Artilleros.csv,"Me gusta",v
Artilleros.csv,"Lo mejor de Moratalaz..",v
