"URL","Usuario","Info","Fecha","Reseña","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a-/ALV-UjU0Z21W3xHbZhX2Dg64XpRRni1hGll40nZShVvv3u7hIe-CzJw1JQ=w45-h45-p-rp-mo-ba5-br100","Jose Antonio Santos","Local Guide · 138 reseñas · 719 fotos","Hace 7 años","Tiendas, todas las que quieras, primeras marcas y muchas más, cines, musicales, muchos sitios para comer o tomar algo, celebraciones de eventos en plaza Callao o plaza España.....edificios en su mayoría con tachadas muy bonitas y trabajadas, con bonitos balcones y tejados de cúpulas con estatuas, recuerdos del esplendor de esa vía, donde las mejores familias de entonces tenían su residencia","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWVhp4mlWLpvijCKT8dtqP2xNt8VSN4rSshBpgOfa2RLTM-uDWO=w45-h45-p-rp-mo-ba4-br100","miguel angel bolivar mella","Local Guide · 40 reseñas · 20 fotos","Hace 10 meses","Bellísima","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVjlHoMcf16xOiCw7yPs1USmXgNPBFhmOd1VVihPUsiVtJ2NmM=w45-h45-p-rp-mo-ba6-br100","Grazia Sanna","Local Guide · 322 reseñas · 1.462 fotos","Hace 2 años","Es el ""Todo ""Madrid""  la arteria comercial por antonomasia de nuestra capital ,nuestro  mejor escaparate ,alli podras disfrutar de la mañana a la noche de un gran ambiente y sin salir de ella hacer tus compras degustar los platos mas tipicos acudir a su Casino o a uno de los musicales estelares del momento","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX5hJMHXP8Aics6tqoWQqfbrZB5eO9KVXXn-lx04teyDvDJwzg=w45-h45-p-rp-mo-ba4-br100","Eusebio Calleja Campos","Local Guide · 133 reseñas · 3 fotos","Hace 4 años","La estación de Metro continua cerrada durante muchos meses, las aceras son ideales para pasear aunque a tener un bordillo bajo los coches salpican agua a la acera cada vez que llueve las alcantarillas fueron tapadas con su ultima reforma siendo alcaldesa Manuela Carmena","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUw-3R6Z4ueBMlUrHAmYR-WmxqWfyO0KnVcEzq4a0ebLfS-L7Zv=w45-h45-p-rp-mo-ba5-br100","Mai Roma","Local Guide · 162 reseñas · 204 fotos","Hace 6 años","Imperdible para pasear, comprar, comer, ir a teatros, cines, vivir la ciudad! En la gran vía está todo. El corazón de Madrid. Lo único triste es que año a año se ve más gente durmiendo en la calle.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWdX3tAK1ZJlSEdh8h8NGSBOAWGhVcUa-CtxrL2cSRL-XqgIQzj=w45-h45-p-rp-mo-ba8-br100","Ma Ca","Local Guide · 1.249 reseñas · 21.869 fotos","Hace 6 años","Tiene 3 salidas a la superficie, bien comunicadas, 2 en la Gran Vía (Una justo al lado del edificio Telefónica y otro al McDonald's) y una en la calle montera. No tiene ascensores. La estación es antigua pero los vestíbulos son amplios.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU7EqmbJpTifj0XFQjdFkWFLScMxfv7tdtcLBM6MXYJ8XIlW-X2JQ=w45-h45-p-rp-mo-ba7-br100","Cris Sánchez De Paz","Local Guide · 2.139 reseñas · 2.033 fotos","Hace 8 meses","Me gusta muchísimo que han recreado la entrada que había antiguamente","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX607swNaQjjzE_mhMfXHDElPsOGK5mKK6UpWfARpRFuleEVsKylg=w45-h45-p-rp-mo-ba7-br100","Raúl Fernández López","Local Guide · 937 reseñas · 3.919 fotos","Hace 2 años","Estación de metro de la línea 1 y 5. La estación tras las obras de modernización que terminaron en 2021 ha quedado muy bien. Han construido un templete, recreando el que había en su época. El antiguo templete se sitúa en un pueblo de Galicia y esta en mal estado. Las obras de modernización fueron lentas porque se encontraron restos importantes tanto de la ciudad como del metro. Encontraron el viejo ascensor construido por Antonio Palacios. Tras estas obras se decidió que el metro albergara un museo donde se expusiera todos los restos hallados. El museo es gratuito y se sitúa en la segunda planta. Saliendo o entrando al metro se puede contemplar la pequeña exposición.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVaADgVbkdhdWgsX-ra4R6nwRGjsd6g8cRlL3kesDsvMo0JK-bH1A=w45-h45-p-rp-mo-ba3-br100","Daniel Ramírez Horcas","Local Guide · 20 reseñas · 7 fotos","Hace 10 meses","No te aburres paseando por Gran Vía, lugar en el que encuentras siempre cosas que hacer y visitar, espacios en los que entrar y buenos sitios donde comer y beber.","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJMmz46dQcB5O86lceYOUNKsRXbKyjm6j5_8AOypjz08Nf6lEUQ=w45-h45-p-rp-mo-ba3-br100","Luz Karime Ramírez","Local Guide · 27 reseñas · 95 fotos","Hace 4 años","Es genial para caminar. He empezado por Chueca hasta llegar a Gran Vía y es fascinante la cantidad de cosas que se pueden encontrar en las diversas tiendas","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXx8E0Vo5NKq4JLcQDW4OCGUaZt0godI9A6HNaLDsSq4HmeCauYzA=w45-h45-p-rp-mo-ba5-br100","Eszter Sarolta F.","Local Guide · 453 reseñas · 218 fotos","Hace 6 años","Una de las calles más grandes y características de Madrid, llena de tiendas, restaurantes y cines. Los edificios son realmente bonito y por fuera muy cuidados.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU4Iq9CsQx_sF9dW_FfC9ijDMQZgNFPFJp4TDt0_wdjJVc0RsnJ=w45-h45-p-rp-mo-ba5-br100","Román García Molina","Local Guide · 96 reseñas · 285 fotos","Hace 2 años","La estación ha reabierto tras los trabajos de ""mejora"" de más de tres años. Han recuperado la idea original del templete de Antonio Palacios para el ascensor, que no el templete que está en Porriño, localidad natal de Palacios. Además han musealizado algunos de los restos arqueológicos que se han encontrado en las últimas reformas. Ahora tiene enlace con la estación de Cercanías de Sol pero no con la estación de metro de Sol, vete tú a saber la razón de este sinsentido.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXIIp9_RsXFJD8fZ8RsDvUY4XJ4ZezhhKDghi2IFFs8pEpJdNC1Uw=w45-h45-p-rp-mo-ba5-br100","Olga Lidia Moreno Toledo","Local Guide · 186 reseñas · 627 fotos","Hace 3 años","Te enamoras de Madrid por esta avenida llena de Historia Arte y vida!! Se te abren las puertas de los sueños hacia el futuro. Y mola la fuerza que te da. 🥰⚘❤…","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLT5oNVyOrFrIHoIEeFSZiQwMEemx0qr0MKrhR4W7U-Lr-wPg=w45-h45-p-rp-mo-ba4-br100","Ana De Lucas","Local Guide · 88 reseñas · 25 fotos","Hace 5 años","Intento enviar corrección a Google, pero no me deja por las opciones. Estación cerrada hasta abril de 2019.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXEZwfpQKfh8YjYtP6lv-spTB8ecfbbx8hV1MkG7BoyF75J7M3h=w45-h45-p-rp-mo-ba4-br100","felipe_music95","Local Guide · 96 reseñas · 42 fotos","Hace un año","Me encanta un lugar en pleno centro de Madrid , sin duda cada vez que voy es un nuevo dia , su gente , sus calles y la vida que llena madrid de gente de otros paises","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUgaX0Mt3Ry2hVAH6tzU5RJitwNI_Cj9aImF-z3e4628CKNrmJ_=w45-h45-p-rp-mo-ba4-br100","Luis Roman","Local Guide · 135 reseñas · 144 fotos","Hace 6 años","Está cerrada hasta mediados de 2019 . Van a cambiar la accesibilidad para conectar la estación con el cercanías de Sol. No hace paradas . Puedes bajarte en Callao (líneas 3 y 5) o Sol (líneas 1 2 y 3) y recorrer la calle Montera para llegar a Gran Via","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUhiwOVMLZx4raVmmMn-XC2TtMQVvzSmaiolSiPcgcEGos0F4DG1Q=w45-h45-p-rp-mo-ba5-br100","Jose Anton","Local Guide · 195 reseñas · 467 fotos","Hace 7 años","Impresionante con la decoración navideña en el Naviluz","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJufXHVfwyGo7L45e2ueeL2gu7VVDIGG7loN2ppr4JUoEHTPCg=w45-h45-p-rp-mo-ba4-br100","Karla Yen Gomez","Local Guide · 91 reseñas · 402 fotos","Hace 2 años","caminar esta gran via cada vez ha sido una experiencia distinta y satisfactotia, su vida, alegria, luces, colores, diversidad son de esas cosas que se deben vivir, recomiendo recorrerla caminando para explorar cada lugar del recorrido","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV5qzZv0-gKfV64ZLyTuy1VhJgYJzK7ZD3_YYAXZqJv3qQLSmdH=w45-h45-p-rp-mo-br100","Mustang Rebel","6 reseñas","Hace 3 años","Extremadamente mal,  que no se vigile el ascensor y se prohíba su uso a personas que no lo necesitan me parece inconcebible, 20 minutos a pleno sol esperando poder coger el ascensor con mi pareja que tiene movilidad reducida me parece una falta de respeto, debería estar controlado y su uso prohibido a personas que no lo necesitan, que bajen por las escaleras que para eso están, el ascensor es para la gente que lo necesita obligatoriamente.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUVb5kLHpxNxSM9CQMeQftPChDWUMqEGn6qBUkdW5sSqAUgz6VDtw=w45-h45-p-rp-mo-ba6-br100","Juan Carlos S","Local Guide · 729 reseñas · 2.677 fotos","Hace 6 años","Magnífica avenida llena y repletas de tiendas y sitios donde picar algo siempre llena de gente llena de vida y de color un buen sitio para coger el impulso de la ciudad y tomar conciencia que es la capital de Madrid recomiendo pasear por esta avenida y enviarte de su magia","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIAzc-5MSGMNtpRI-CKm1Qw84WiYh8b0Y54OFzEcEMNeoVcgg=w45-h45-p-rp-mo-ba5-br100","Gaspar Herman","Local Guide · 345 reseñas · 500 fotos","Hace 9 meses","Muy bonita adornada con la navidad pero muchísima gente","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVhZt9ga4Vx3eAvPAC85DxXeC02Lc6jEiEf1-uADH5qK-UXdzFFdg=w45-h45-p-rp-mo-ba7-br100","Elba Pazos","Local Guide · 824 reseñas · 9.747 fotos","Hace 2 años","Gran Vía es otro icono de la Ciudad de Madrid. Allí verás y encontrarás todo tipo de representaciones, locales variados y mucha pero mucha gente.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUK4zGYER5pLkktOCnUv9EEQ0u3LzWXo_gHHGddb034H-ED8h57=w45-h45-p-rp-mo-br100","Anibal Loreto","211 reseñas","Hace un año","Gran vía calle muy concurrida y agradable de recorrer en el centro de la ciudad de Madrid","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUy3jcc8C18RvP5SYj1Z3zgRRRZ8x1wpq9d-PQ-pvGgyjSFFOj_Hw=w45-h45-p-rp-mo-ba6-br100","felipe burgos","Local Guide · 972 reseñas · 737 fotos","Hace un año","arteria principal repleta de comer y como mucha gente, podés caminar tranquilo hay policía por todos lados, eso sí tampoco seas un extravagante tentador para los chorros","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUwl_k1_G7m6s7_n33CqT74TVuIsUU1n9bQEHdPqQ8pdaqXI4C_=w45-h45-p-rp-mo-ba5-br100","Fer Igle","Local Guide · 245 reseñas · 671 fotos","Hace 2 años","Preciosa cómo han dejado la estación de metro y más con la iluminación que se ve de noche. Si llegaste hasta aquí deja tu like, ;). Feliz día.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUfcCYpEjKROig1rQKN0DXdz_SSVRVgawb2nX8654aFEfl_Bas3EA=w45-h45-p-rp-mo-ba6-br100","JOSE MANUEL OTERO","Local Guide · 211 reseñas · 227 fotos","Hace 6 meses","Muy limpio.Mucha gente","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWRaS6f5jJS26AsXzABihue8nJpaW0yVF7tZJjmUuJ_thn0eGNH=w45-h45-p-rp-mo-ba5-br100","Miguel Romero Vergara","Local Guide · 318 reseñas · 53 fotos","Hace 2 años","Ha cambiado con el paso de los años. Se agradece el menor tráfico de vehículos y que sea más peatonal. Sorprendido de ver el paso de cebra más grande de España.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV9pqu1p9JUS9l8tX3TLI1lxVVw0x83zhlK0yEbwItKPVCZbhng=w45-h45-p-rp-mo-br100","Helena Cáceres Moya","11 reseñas","Hace un año","calles llenas de vida y con muchas cosas para hacer, perfecto para pasar el dia tranquilamente","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVISmpvem5MfNT1Q8433mloXl6S5qGreR0YsqKPTgThLR8x6RRlLQ=w45-h45-p-rp-mo-ba3-br100","Maria Gabriela Salazar","Local Guide · 32 reseñas","Hace 11 meses","Hermosa 6 con gran variedad de establecimientos para visitar","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjURsYNEZTtl-tqXVEVpq0N5Xt1nbZG2yscugboygLj-FTxVCNeX=w45-h45-p-rp-mo-ba4-br100","Juan Arconada","Local Guide · 73 reseñas · 56 fotos","Hace 3 años","Una de las estaciones de metro más céntricas y turísticas de la ciudad, y lleva años cerrada por reformas. Diría que se echa de menos, pero ya ni se cuenta con ella. Por lo menos las paradas de alrededor están bastante cerca.","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIQ3uGrflPiBhgPsVxfvA0L5yQylGpq1uod0BHoS1R1iY9QCg=w45-h45-p-rp-mo-ba2-br100","Ezequiel Koile","Local Guide · 20 reseñas","Hace 5 años","La estación está cerrada hasta abril de 2019, pero Google sigue listándola tanto para ascender y descender del metro como para hacer correspondencias. No existe opción en Google Maps de ""cerrado temporariamente"". La he reportado como ""cerrado permanentemente"".","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW1WT8VnPADUUMstaKGlXCvDRsvASAKqcX7SntRT4XiOdT9sDjL_g=w45-h45-p-rp-mo-ba8-br100","Janio Renwick","Local Guide · 706 reseñas · 10.537 fotos","Hace 3 años","IMPRESIONANTE MUSA DE CANCIONES, PINTURAS, PELÍCULAS. EMBLEMÁTICA Y MODERNA. SU NOMBRE ES SOLAMENTE DESDE1982. DESDE LA CALLE ALCALÁ A LA PLAZA ESPAÑA. ES DE LAS PRINCIPALES CALLES ESPAÑOLAS. LLENÁ DE COMERCIOS, OCIO Y TURISMO. ES UNA AMPLIA AVENIDA, CON MUCHA HISTORIA...DESDE CORRIDAS DE TOROS 1928. A 1862 CUANDO SE REMONTA... SUS COMIENZOS.SE INAUGURA 1924. YA CASI CON UN SIGLO DE HISTORIA.CON TANTAS EDIFICACIONES DE RENOMBRE. Y LLENA DE AZOTEAS QUE HACEN REALIDAD EL DICHO : ""DE MADRID AL CIELO"". #googlenewexpert #googleart #teampixel #localguidesconnect #letsguide #madrid 🇪🇸 #visitorinfluencer #madridcity #spaincity","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWIfXUjRrql6z5IT0uZdI6oCVzq-I_UH82MMF0TdWtJg5nLKn0GIg=w45-h45-p-rp-mo-ba7-br100","Pelado","Local Guide · 492 reseñas · 10.269 fotos","Hace un año","Un clásico de Madrid","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXOIIW6tZzEJYYlWRFSNGmku8mbwmiS7LbgdxGjBSEF14NNP9yzfw=w45-h45-p-rp-mo-ba4-br100","Carel Sánchez","Local Guide · 33 reseñas · 616 fotos","Hace 3 años","Una pasada. Han hecho un gran trabajo en la remodelación","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIuL1hGdWN9JJ2Ae45H78XcVGTA3NI57WY0RIsJUuU6DExoNg=w45-h45-p-rp-mo-ba5-br100","Juan Jose Iturregui Endemaño","Local Guide · 270 reseñas · 216 fotos","Hace un año","Es una zona muy transitada pero agradable,  con buenas terrazas para tomar algo","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWvly8p6QzrSReTL4BM4kzFi38EW9Ny7I7qyB3geSNV81PEgoo=w45-h45-p-rp-mo-ba6-br100","Alf runner","Local Guide · 172 reseñas · 3.014 fotos","Hace 6 años","Visitamos la tienda de Movistar en la Gran Vía, donde pudimos apreciar exposición de trofeos de la selección de España, Campeonato del Mundo 2008 y Eurocopa 2010. Y exhibición de behind scene 360° del Musical del obra Rey León !","","",""
"https://lh3.googleusercontent.com/a/ACg8ocK9s-qWX3yGS4TDJ8Eh59nqrgeSNxg7t6EvJQLwrVxdxTeH_A=w45-h45-p-rp-mo-br100","Monica Toledo","25 reseñas","Hace 5 meses","Excelente  via muy comercial","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUYG5AQi3FXtxEwbmi0QRtaRVhXJzE_eYQ1HL8JB58r9F233HI=w45-h45-p-rp-mo-br100","Iván Romero Muñoz","10 reseñas","Hace 4 años","Ver los comentarios de la gente expresando opiniones políticas en una ficha de Google es algo que no entenderé nunca. Al margen de eso, es la parada de metro habitual que cojo muchos días, y veo que últimanente está más limpia, lo cual es de agradecer.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUUrQ1ASGuIYu6RMkc1BiZjBOJUcC5oyPEsYvJhELZUYWf18i4c=w45-h45-p-rp-mo-ba4-br100","Yaoska Xilonem","Local Guide · 118 reseñas · 119 fotos","Hace 2 años","Cada fin de semana hay actividades en Gran vía. El centro de Madrid que no debes perder de conocer","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUEFyEqrA2RFpBBeKG7eeuo8a7QA5MLjbqtQu4c3VC2Wss4dwix=w45-h45-p-rp-mo-ba4-br100","Sonia Galo","Local Guide · 46 reseñas · 138 fotos","Hace 4 años","La estación está cerrada y eso afecta NEGATIVAMENTE a los trayectos recomendados por Google Maps. Por favor, quitadla hasta que terminen las obras. A día de hoy, diciembre de 2019, aún no hay fecha de finalización...","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXuJ2yhDS_Xk3KjL-x91jeMDFECuWCu4Kfwzv0wE3FNASQKIpY0=w45-h45-p-rp-mo-ba4-br100","Ruth Vercuil Stonehouse","Local Guide · 133 reseñas · 62 fotos","Hace 6 años","Un ¡GRAN FOLLÓN! Gracias Sra Alcaldesa por complicarnos tanto la vida a todos - y además con el dinero de los contribuyentes. Es INCREÍBLE los que se está haciendo con tanta impunidad.","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLi6ob4oZsN-6pIpR0wJ1zElecNaeDClf-DiXT_zNG7XbroYw=w45-h45-p-rp-mo-br100","ronald miquelareno","8 reseñas","Hace 2 años","Mi lugar favorito de Chueca,la atención de Robert,Carlos, Eduardo,Anthon,Jefferson y José son extraordinario❤️❤️❤️❤️ Volveré una vez más ✨Gracias chicos.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXD_tSKtyvZbHBWBoCMAoVNd3fjuMLyvyWa12cO13Ds_09jGcoUuQ=w45-h45-p-rp-mo-ba6-br100","Claudia Patricia Baron","Local Guide · 571 reseñas · 1.412 fotos","Hace un año","Me encanto! Un lugar para visitar con una larga fila de tiendas de todos tipo.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUj-2Cud4nB9Hw6FuWYMI9pH64BUTsY_aMAcaZLXuD0kK1g2Lz19w=w45-h45-p-rp-mo-ba7-br100","Iñigo Lorente","Local Guide · 634 reseñas · 5.534 fotos","Hace 7 años","Estación de metro céntrica y bien comunicada en pleno centro de Madrid. Debería mejorar la accesibilidad a la estación y la limpieza de la misma. Deben reformarla.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUNZ73wPblPy_6GBnOTTlRrWb2JX-2fhdjvFeEB54Ae-psw09NV=w45-h45-p-rp-mo-ba6-br100","Samuel Q","Local Guide · 635 reseñas · 1.011 fotos","Hace 4 años","Que abran ya. Me parece excesivo tanto tiempo para “remodelar” una estación de metro. Además, seguro que cuando vuelvan abrir no habran hecho nada. Como otras veces. (Linea 1, 10, 6...","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUDZuUWhQcY2Ks_RinmsEo196b5qBafSDmbYJ19z5HXIUucoH3t=w45-h45-p-rp-mo-ba4-br100","Luis Delfin","Local Guide · 91 reseñas · 123 fotos","Hace un año","Calle principal de Madrid muchos comercios, teatros y comida espectacular.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUDdPhtHs2-qi1eVHsUGwV2n9vd8vtGBJKVgVQhiQ4J8SRQR_Kv=w45-h45-p-rp-mo-ba4-br100","José María Fernández Molina","Local Guide · 77 reseñas · 5 fotos","Hace un año","Poned aire acondicionado en los metros. Que se os paga para dar unos servicios","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWnL4XbOrXGkJsb4gtg8VmLjWoZ5ARnU8h6leobTtLdvO3HxbUyaw=w45-h45-p-rp-mo-ba4-br100","Victor Da Silva","Local Guide · 50 reseñas · 108 fotos","Hace 6 años","Estación de metro Gran Vía CERRADO hasta Abril 2019. Tomar en cuenta al viajar. Gran Vía train station CLOSED until April 2019. Bear in mind when traveling.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXvpwwsMTJWPxlZniHyysa7iNng0iT5RqqqB_hivvKTvCITCTIf=w45-h45-p-rp-mo-ba4-br100","Raúl F Causilla Fidalgo","Local Guide · 67 reseñas · 544 fotos","Hace 2 años","Experiencia Única de belleza, entretenimiento, paseos, compras, facilidades de movilidad en metro y ómnibus, todo un lugar para un capricho, ésa es la Gran Vía","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV8w1GJejatNlW6DYRkGWpHuhjJEj73VnMVz9IJ0gxUB3o5nCcHAg=w45-h45-p-rp-mo-ba5-br100","Pilar Pedraza","Local Guide · 229 reseñas · 1.387 fotos","Hace 5 años","Centro neuralgico de la ciudad. Mezcla de gentes. Comercial, bulliciosa. Zonas de ocio. Cines. Restauración. Teatros. Atascos. Para gente a la que le gusta la gente. Tiquismiquis abstenerse.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXQEC8w9zbW6x0aW9-rd-ORtfm6N7G3eVzhhrcfmZNRce3SR6e9=w45-h45-p-rp-mo-ba5-br100","Daniel En España","Local Guide · 113 reseñas · 718 fotos","Hace 2 años","Uno de esos lugares emblemáticos de Madrid, nace la calle Fuencarral, Montera y la Gran Vía en todo su esplendor","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWEgbnAu_PB5evRETRlnNZbSDS60FV05I2xkPfy2P2YDaoDtUE=w45-h45-p-rp-mo-ba4-br100","Plamen Mitkov","Local Guide · 78 reseñas · 352 fotos","Hace 6 años","Avenida espectacular, muchos comercios, edificios con arquitectura estupenda. Excelente para pasear, comer y pasar el día.","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKrG3Dp1vgaTnBrhVolc2Z3WHLq6VokQPxHfMoqVlcuEivdpw=w45-h45-p-rp-mo-br100","Angel Montero","10 reseñas","Hace 3 años","La estación de metro de Gran Vía lleva cerrada por obras, desde el verano de 2018 y en Google Maps sigue apareciendo como operativa","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIw-mhyTVVOd4Wm2j_LqyIp7uNuYmyZHItVSaatYLRlZKpU0Q=w45-h45-p-rp-mo-ba5-br100","Yolanda","Local Guide · 144 reseñas · 216 fotos","Hace 2 años","Madrid está muy bonito","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWhF7l1k2-0stlKs7lyLJFC8BuBSFkwYHI7doJaiyTfJWw-EMY-=w45-h45-p-rp-mo-ba6-br100","jose antonio santos toledo","Local Guide · 425 reseñas · 2.625 fotos","Hace 6 años","La segunda (o primera?) mejor zona de compras, fast food, copas, cines(con los protagonistas en vivo en los estrenos), musicales, centros comerciales, la plaza Callao que acoge muchos eventos, mas?😊…","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXc7mnRd9xaXz06a_cS_hP9vZelEeD4ZxErx_-3616miMwnRb-r=w45-h45-p-rp-mo-ba3-br100","Antonio Fernández López","Local Guide · 33 reseñas","Hace 4 meses","Que bonita estación","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLgSnorjiIVD0EHPpsdAbz7eseSaWS7FMIi1RVvo3TfDuDQew=w45-h45-p-rp-mo-br100","Esther Rozas","11 reseñas · 16 fotos","Hace 3 años","Espectacular calle llenas de tiendas bares,hoteles, vamos para no aburrirte me encanto","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLMsX_QfVsJLO6EQiKriJbkpXSkFPQkeQQ_0ke58QuT9_1-0w=w45-h45-p-rp-mo-ba3-br100","Richard Egm","Local Guide · 30 reseñas · 6 fotos","Hace 10 meses","Buen ambiente. Aunque mucha gente","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW8K72YErsx5pO3uqb8eQ89Pp6utzLjuXQmRAHOericza1ZijEqEw=w45-h45-p-rp-mo-ba5-br100","Renzo Cánepa","Local Guide · 79 reseñas · 856 fotos","Hace 3 años","La nueva estación de Metro de Gran Vía ha quedado muy moderna y bonita, con mucha facilidad de acceso a los usuarios.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVlabDqyom3OZMEMnTCY4rUV23dx87_9k4-foJZV-GaECT9mHvd=w45-h45-p-rp-mo-ba5-br100","Oliver (Revusel)","Local Guide · 213 reseñas · 510 fotos","Hace 2 años","Buena zona para pasear, hacer fotos, ver a los artistas callejeros y comerse una hamburguesa en los 20000 establecimientos que rodean el metro 😁👍…","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWpDI7p2g4368xURt4s9qdPrPlkSoos2ljwqxIxwB2rhMMIN3QYrg=w45-h45-p-rp-mo-ba7-br100","Santiago Caballero","Local Guide · 355 reseñas · 10.759 fotos","Hace 3 años","La historia del Madrid moderno. Cines, teatros, tiendas. Pasearla es vivirla.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUJ1Sa4j84GX7gxZRzChUD5TW11jcxq_pLpjg8t203bgPSps2jJTQ=w45-h45-p-rp-mo-ba5-br100","Alberto Garcia","Local Guide · 342 reseñas · 329 fotos","Hace un año","Calle con bonitos edificios, bien conservados, con muchos comercios y aceras amplias para pasear.","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIYKWMcMUROFriNCfd68abC5JyU2GgLWLn92KdcZVdm84Q21cM=w45-h45-p-rp-mo-ba4-br100","lorenzo perez sanchez","Local Guide · 170 reseñas · 6 fotos","Hace 8 años","Calle con muchísimo ambiente. Merece la pena visitarla especialmente en navidad. Multitud de locales para comer algo o acudir a espectáculos.","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUCRVe_bU6T7ke4fSeH6iC3DX7DGUyhNGEiZ7wwTM_uD9C64TdVpA=w45-h45-p-rp-mo-ba5-br100","Judy Judy","Local Guide · 111 reseñas · 1.662 fotos","Hace 5 años","Súper lugar pintoresco por sus calles i su gente.. Amo Madrid.. Pd/ Calle GRAN VÍA","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVeZJ3cYGW7LcnIaB-uRkGrPs77Xjor_4tXsA8e3oO2RvrGEIE=w45-h45-p-rp-mo-ba5-br100","Mariano M","Local Guide · 86 reseñas · 327 fotos","Hace 2 años","Es la gran vía de Madrid, en pleno corazón de la capital española!","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUGaiOyGFpl_fIwXcsdhsIEs6LyxBCoDoM0TJAJxDkzaclZRpYItA=w45-h45-p-rp-mo-ba5-br100","Paquita Barrios","Local Guide · 131 reseñas · 1.607 fotos","Hace un año","Cada vez más bonita. La entrada nueva del metro es muy bonita","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUJCwvvSqmsO_wcV6I2hX2ttdJb7P2qheSH1_wtUPIX8q2AqtTR=w45-h45-p-rp-mo-ba6-br100","Tomas Olalla","Local Guide · 300 reseñas · 1.290 fotos","Hace 6 años","Solo dos palabras GRAN VIA de Madrid, mamma mia, corazón latente de mi pueblo MADRID. Hoy en metro Gran Via en directo Piranha","","",""
