OriginalText,AugmentedText,SemanticSimilarity,LexicalSimilarity
"La Terminal 4 (o T4) del aeropuerto de Madrid es una gigantesca superestructura diseñada para atender un gran volumen de vuelos nacionales e internacionales. Para los vuelos que llegan, creo que funciona muy bien. Sin embargo, si sale desde aquí, asegúrese de llegar al área de facturación aproximadamente 2,5 horas antes de la salida programada de su vuelo, especialmente si sale desde las puertas ""S"". ""S"" significa ""Satélite"" y hay que tomar un monorraíl desde la terminal principal hasta la terminal ""S"". El monorraíl es poco frecuente; por lo tanto, llega completamente empaquetado cuando llega. Suponiendo que te subes al primero que llega, en el otro extremo hay dos cuellos de botella: tienes que pasar por una barrera donde simplemente escaneas tu tarjeta de embarque (no está claro por qué existe esta barrera, ya que ya lo has hecho una vez). en la terminal principal) para pasar los torniquetes y luego las líneas de inmigración. Las colas de inmigración carecen de personal suficiente y son algo caóticas. He visto esto en otros aeropuertos, pero aquí está el detalle: en esos otros aeropuertos, si llegas tarde a tu vuelo, puedes saltarte la fila. Sin embargo, aquí la gente de seguridad es realmente GROSERA. Si te ven saltándote la línea, te pondrán al final (si es una persona realmente desagradable) o donde empezaste.  Incluso si otras personas en la fila simpatizaran con su situación. La gente de Madrid fue muy amable, pero para lograr un equilibrio están los guardias de seguridad en el aeropuerto.  Empiece temprano y estará bien o estará preparado para afrontar las consecuencias.","La Terminal 4 (o T4) del aeropuerto de Madrid es llegas una gigantesca superestructura diseñada no para atender un gran volumen de es vuelos nacionales e internacionales. Para los vuelos que llegan, creo que funciona muy bien. Sin embargo, si sale desde aquí, asegúrese de llegar al último área de facturación aproximadamente 2,5 horas antes de la salida programada de su vuelo, especialmente si sale desde las aún puertas ""S"". ""S"" significa ""Satélite"" y hay que tomar un monorraíl desde ven la gente terminal principal programada hasta la terminal ""S"". El monorraíl es poco frecuente; por lo tanto, llega completamente empaquetado cuando llega. Suponiendo que te subes al primero que llega, en el otro extremo hay dos cuellos de obstáculo cuellos botella: tienes es que pasar por una barrera donde simplemente escaneas tu tarjeta de embarque (no está claro por qué existe esta empaque barrera, ya que ya lo final has hecho una vez). en la terminal principal) para pasar los torniquetes y luego las líneas de inmigración. existe Las afrontar colas de significa inmigración carecen de personal suficiente y son algo caóticas. He nacionales visto esto en otros aeropuertos, pero aquí t4 está aeropuertos el detalle: en esos otros aeropuertos, si llegas tarde a tu vuelo, puedes vuelo saltarte la fila. Sin embargo, aquí la gente de seguridad es realmente GROSERA. Si te ven saltándote aluminio la línea, te pondrán al final (si es una persona realmente desagradable) o donde empezaste. Incluso si otras personas en luego la fila simpatizaran con su situación. La gente de Madrid fue último muy amable, botella personal pero para lograr un equilibrio están los guardias de número atómico 13 seguridad en el aeropuerto. Empiece temprano y estará bien o estará preparado para afrontar las consecuencias.",0.93594813,0.9384615384615385
"Fue maravilloso y un aeropuerto enorme con condiciones de seguridad bien organizadas.","Fue maravilloso y un condición atmosférica aeropuerto enorme con condiciones de seguridad bien organizadas.",0.9319041,0.8
"Salí de Madrid rumbo a Roma Fiumicino el martes 19 de abril de 2022. El aeropuerto es muy grande, es por donde transitan la mayoría de vuelos que llegan y salen de Sudamérica.","Salí de Madrid rumbo mayoria a Roma Fiumicino el martes 19 de abril de 2022. El aeropuerto es muy grande, es por donde transitan la mayoría de sustancialmente vuelos que sustancialmente llegan y salen de Sudamérica.",0.97393745,0.95
"La Terminal 4 y Terminal 4S del Aeropuerto de Madrid es un edificio nuevo muy espacioso y luminoso. La terminal está claramente diseñada para un volumen de pasajeros significativamente mayor, por lo que la estancia es muy agradable. Buenas instalaciones, tiendas, restaurantes.","La Terminal 4 y Terminal 4S del Aeropuerto de Madrid es un edificio nuevo grato muy espacioso y luminoso. La terminal está claramente diseñada para un volumen de pasajeros significativamente pasajeros mayor, por lo que la estancia ejemplar es muy agradable. Buenas permanencia instalaciones, tiendas, restaurantes.",0.97705626,0.8888888888888888
"Un aeropuerto absolutamente digno de representar y trabajar para una capital mundial como Madrid. ","Un aeropuerto absolutamente digno de representar y trabajar para una capital mundial como Madrid. " simbolizar,0.9778105,0.8888888888888888
"El lugar es bonito, sin embargo las puertas de embarque son un verdadero desastre. En 7 minutos pasamos del k84 al k92. Debes seguir","El lugar es bonito, sin embargo las puertas de embarque son un verdadero minutos desastre. En 7 minutos pasamos del k84 al k92. Debes número atómico 13 seguir",0.9268563,0.8571428571428571
"Terminal de aeropuerto muy grande con muchas instalaciones.","Terminal final de aeropuerto muy grande con muchas instalaciones.",0.9702555,0.8333333333333334
"Aunque es un aeropuerto moderno y limpio, es grande y puede resultar difícil conectarse y salir.","Aunque es un aeropuerto moderno y limpio, es grande y puede resultar difícil amplio conectarse y salir.",0.9798192,0.9090909090909091
"Puede encontrar fácilmente el camino hacia su equipaje y salir.","Puede resultar encontrar fácilmente el camino hacia su equipaje y salir.",0.9560074,0.8571428571428571
"Terminal bastante nueva con muchas comodidades.","Terminal bastante nueva con muchas final comodidades.",0.960845,0.8
"…","…",1.0000002,0
"Un barrio muy tranquilo de gente normal y de todas las clases sociales.","Un barrio muy tranquilo de gente normal y pueblo de todas las clases sociales.",0.9721845,0.875
"Es un lugar acogedor se puede pasear bonitos parqués y muy tranquilo y seguro","Es un lugar acogedor se puede pasear bonitos parqués relajado y muy tranquilo y seguro",0.9733088,0.9090909090909091
"Alcorcón central esta muy bien comunicada... Abad por la rampa y sales a todos los autobuses los que van a Madrid y los que se mueven por los alrededores de Alcorcón","Alcorcón central archimandita esta muy bien comunicada... Abad por la rampa y sales a todos los autobuses los que van a Madrid y los que se mueven por los alrededores alcorcon de Alcorcón" bien,0.96961486,0.9285714285714286
"Precioso cine con estilo clásico. De los mejores de España","Precioso cine con estilo clásico. De los estilete mejores de España",0.9589596,0.8571428571428571
"…","…",1.0000002,0
"Muy Rápido y muy buen trato de Ivan ,que durante los 5 días que duró la tramitación estuvo siempre muy atento ,sin duda repetiría .","Muy Rápido y muy buen trato de Ivan ,que durante los 5 días que duró la tramitación buen servicial estuvo siempre muy atento ,sin duda repetiría .",0.9620302,0.9333333333333333
"Buena calle",calle "Buena calle",0.97712064,1.0
"Un clásico barrio de Madrid, perfecto para tomar algo","Un clásico completo barrio de Madrid, perfecto para tomar algo",0.9820374,0.8333333333333334
"hermosa plaza","hermosa hermosa plaza",0.97874165,1.0
"Plaza llena de vida.","Plaza llena de llena vida.",0.98311776,1.0
"Una plaza, con intercambiador multimodal: hay metro (línea 2), autobuses urbanos (165, 167, 159...) Así como autobuses interurbanos (las denominadas "camionetas" que van a Coslada. A pocos metros de la plaza, hay otras 2 paradas más de autobuses urbanos, con las líneas 70 en una, y en otra las líneas 140, E2, 4, etc. Muy recomendable para combinar metro y autobús. Además justo al lado está el centro comercial Carrefour, con local Carrefour, farmacia, y tiendas de todo tipo (calzado, ropa, alimentación, ópticas, joyería, etc)","Una 165 plaza, con intercambiador multimodal: hay metro (línea 2), autobuses urbanos (165, 167, 159...) Así como autobuses interurbanos (las denominadas "camionetas" que van a Coslada. número atómico 13 otras A pocos metros de la plaza, hay otras multimodal 2 paradas más de autobuses urbanos, con las líneas 70 en plaza una, y en otra las líneas 140, E2, 4, etc. Muy intercambiador recomendable para combinar metro y autobús. Además justo al lado está el centro comercial Carrefour, con local farmacia Carrefour, farmacia, y tiendas de todo tipo multimodal (calzado, ropa, alimentación, ópticas, joyería, etc)",0.961614,0.9423076923076923
"Si entras en investieducacional.com y haces click en los anuncios encontrarás regalos para los negocios que hay en esta plaza","Si entras en investieducacional.com y haces click entras en los anuncios encontrarás regalos para haces los negocios que hay en esta plaza",0.98864,1.0
"Es muy bonito y con muchas zonas bien sembrado","Es muy bonito y con muchas zonas bien encantador sembrado",0.9545543,0.8571428571428571
"Transbordador de autobuses","Transbordador de autobuses" transbordo,0.97069514,0.6666666666666666
"Es una estación de metro de la línea 1","Es es una estación de metro de la línea 1",0.9961878,1.0
"Porque es la parte comercial de mi barrio","Porque trozo es la parte comercial de mi barrio",0.9398952,0.8
"Es un barrio de el distrito de La Latina residencial, comercial muy completo de servicios!","Es un barrio de es el distrito de La Latina residencial, comercial muy completo de servicios!",0.99790275,1.0
"Un barrio con varios parques, bien comunicado con metro, cercanías y bus.","Un barrio con varios barrio parques, bien comunicado con metro, cercanías y bus.",0.994595,1.0
"…","…",1.0000002,0
"Es un punto de encuentro muy conocido",sabido "Es un punto de encuentro muy conocido",0.96207666,0.8333333333333334
"El mejor barrio de la ciudad","El mejor barrio de barrio la ciudad",0.99116606,1.0
"pues resulta que voy y estaba llena de ropa de mascota , cuna de tela y todo lleno de pelos..se me quitaron las ganas de llevar la ropa..el precio son 8 la de 18kg creo recordar","pues resulta que voy y estaba llena de ropa de mascota , cuna de tela y todo lleno de pelos..se me quitaron canción las ganas de llevar la ropa..el precio son estaba 8 la de 18kg creo recordar" lleno,0.988434,0.9565217391304348
"Normal como llegar al Hospital de la Cruz Roja.","Normal como llegar al Hospital de la Cruz suceder Roja.",0.97371167,0.8571428571428571
"Metro de Alvarado","Metro tren subterráneo de Alvarado",0.8227763,0.5
"Hermosa la zona para alquilar si vienes a Madrid cerca de Atocha y de plaza mayor","Hermosa la zona para alquilar si vienes a Madrid cerca de Atocha y de plaza área mayor",0.9928447,0.9
"Uno de los barrios más emblemáticos e históricos de todo Madrid. Colindante con la zona de Atocha y Sol, este barrio madrileño nos ofrece muchos rincones ensoñadores con superlativa impronta histórica. Recomendado.","Uno de los barrios más emblemáticos e históricos de todo Madrid. Colindante sol con la zona de Atocha y Sol, este barrio madrileño nos ofrece muchos rincones ensoñadores con impresión historica superlativa impronta histórica. Recomendado.",0.9964178,0.9473684210526315
"Me ha gustado el mercado de Antón Martín fusionando lo antiguo con lo moderno.","Me ha gustado el mercado de Antón Martín fusionando lo antiguo con Dean Martin lo moderno.",0.9370001,0.8888888888888888
"Ubicacion buena y poco mas, solo quiero poner una reseña asique","Ubicacion buena y poco mas, solo quiero poner una solitario reseña asique",0.96711904,0.8888888888888888
"Plazuela popular y carismática.","Plazuela popular plazuela y carismática.",0.98126006,1.0
"Mercado tradicional y moderno","Mercado moderno tradicional y moderno",0.98668873,1.0
"Centro neurálgico del barrio.","Centro neurálgico del del barrio.",0.9906176,1.0
"Me encantó esta zona y Casa Alberto fue un verdadero hallazgo. El pequeño mercado interior es maravilloso, con todo tipo de delicias y delicias. También la tienda de cuchillos y cortaúñas en el edificio del mercado, pero mirando hacia afuera, es una gran tienda. ¡Sí, zona de Antón Martín!","Me encantó esta zona y Casa Alberto fue cuchillos un verdadero hallazgo. El pequeño mercado interior es maravilloso, con todo fue tipo de delicias y delicias. También la tienda de cuchillos almacén y cortaúñas en el edificio del mercado, pero mirando hacia afuera, es una gran tienda. ¡Sí, zona de Antón Martín!" establecimiento,0.96932584,0.9285714285714286
"Es una avenida de Madrid que segmenta un barrio modesto pero bien equipado. A lo largo de ella se encuentran dos supermercados de cadenas nacionales, así como establecimientos de todo tipo centrados en las necesidades diarias: fruterías, bazares, farmacias, bares, restaurantes económicos, cafeterías, etc. En las calles aledañas, pequeñas tiendas y abundancia de pequeños parques con instalaciones para niños y personas de edad. En ellas también instalaciones municipales: cultura, tercera edad, deporte. Es un barrio tranquilo y seguro bien comunicado.","Es una avenida de Madrid que segmenta un barrio modesto pero bien humilde equipado. A lo largo de ella se encuentran dos supermercados de cadenas nacionales, así como establecimientos de todo tipo centrados aledanas en las necesidades diarias: aledanas fruterías, bazares, gente farmacias, bares, restaurantes económicos, cafeterías, etc. En las calles aledañas, pequeñas madrid tiendas y abundancia de pequeños parques con instalaciones para niños y personas de pueblo edad. En caudal ellas también instalaciones municipales: cultura, comunicado tercera edad, deporte. Es un barrio tranquilo y seguro bien comunicado.",0.9721299,0.9230769230769231
"Estación de Aravaca es una estación del servicio de metro ligero 2 en Pozuelo Alarcón en Madrid España","Estación de Aravaca es una estación del servicio de metro ligero 2 espana en Pozuelo Alarcón en Madrid España",0.98874843,1.0
"Buen recinto ferial para eventos.","Buen recinto ferial eventos para eventos.",0.98085785,1.0
"Metro Arganda del Rey L 9, se encuentra en la calle de la Estación a la altura del n° 35","Metro n Arganda del Rey L 9, se encuentra en la calle de la 35 Estación a la altura del n° 35",0.98989487,1.0
"Es un lugar muy tranquilo y con tiendas de tpdo tipo",relajado "Es un lugar muy tranquilo y con tiendas de tpdo tipo",0.970092,0.875
"Un buen lugar para vivir","Un buen lugar durar para vivir",0.95482194,0.75
"El parque cada vez está peor conservado, ya no hay libélulas ni ranas, debido a la nefasta gestión del mantenimiento de los estanques, y algunas zonas están ocupadas por vagabundos que sólo acumulan basura.","El parque cada vez está peor conservado, ya no hay libélulas ni ranas, debido a la nefasta solitario gestión del mantenimiento estanques de los estanques, y algunas zonas están ocupadas conservado por vagabundos que sólo acumulan basura.",0.9847707,0.9583333333333334
"Lo siento mucho no he podido hacer la visita otra vez será .","Lo siento mucho no he podido hacer la visita otra sera vez será .",0.9959888,1.0
"Bonito parque cerca del centro de Madrid","Bonito parque cerca del centro parque para bebés de Madrid",0.9627939,0.8571428571428571
"Gran Parque",grande "Gran Parque",0.933445,0.6666666666666666
"Estoy encantado de poder estar en la fundación inclusive y también estoy encantado de poder estar en la universidad Pontificia de Comillas de Cantoblanco","Estoy encantado de poder estar echar en la fundación inclusive y también estoy encantado de poder estar en la universidad Pontificia tambien de Comillas de Cantoblanco",0.98335487,0.9166666666666666
"Barrio de Madrid por donde se puede pasear tranquilo.","Barrio de Madrid por donde se puede pasear relajado tranquilo.",0.96640724,0.8333333333333334
"Bonito barrio de Madrid, bueno para ir de compras y simplemente pasear, con muchos parques y arquitectura del siglo XIX. Excelentes conexiones de autobús y metro en la cercana Moncloa.","Bonito barrio ciento de Madrid, bueno para ir de compras y simplemente pasear, arquitectura con muchos parques y arquitectura del siglo XIX. Excelentes conexiones de autobús del y metro en la cercana Moncloa.",0.9837201,0.95
"¡Acabo de llegar!","¡Acabo de suceder llegar!",0.9266683,0.6666666666666666
"Siempre hay aparcamiento","Siempre hay aparcamiento" hay,0.985119,1.0
"Para esta época del año, otoño y más adelante, invierno, está bien porque el sol da hasta que cae, pero en verano es mortal!!! Está bien solo después de las 22 o 23 hs.","Para esta época del año, otoño y más adelante, invierno, está bien porque el sol da hasta que cae, pero en verano es 23 mortal!!! Está bien solo después de las da 22 o 23 hs." persona,0.96230066,0.9473684210526315
"Perdí billetera roja hoy a las 14.00 horas del domingo 11/2/2024 en la calle José Silva, cerca del metro Arturo Soria y Avenida de la Paz, donde vivo, mi billetera roja, que contiene mi tarjeta del metro, papeles importantes, dinero y una tarjeta bancaria. No importa la cantidad de dinero, lo que importa es la cartera y el resto del contenido.Por favor, quien la encuentre, contacte conmigo 664273977","Perdí billetera roja hoy a las 14.00 horas del domingo 11/2/2024 en la calle José Silva, cerca del metro Arturo Soria y es Avenida de conmigo la Paz, donde vivo, mi billetera roja, calle que contiene mi tarjeta del metro, papeles importantes, dinero y una 1400 tarjeta bancaria. No importa la cantidad de dinero, lo que hoy importa es la cartera y el resto del contenido.Por favor, quien la encuentre, contacte contenidopor conmigo 664273977",0.98187387,1.0
"Lujoso y elegante centro comercial de la cuidad...te relajas mientras haces tus compras...","Lujoso y elegante centro comercial de la cuidad...te relajas mientras haces tus compras compras...",0.99230975,1.0
"Es un parada que pilla a desmano de todo. Evidentemente el barrio ha evolucionado y las necesidades son diferentes, pero es curioso que la zona que está entre Ciudad Lineal y esta parada está solamente conectada por un bus que hace 57.000 paradas.","Es un parada que pilla a desmano de todo. Evidentemente el barrio ha evolucionado necesidades y las necesidades son diferentes, pero es curioso que la zona que está entre necesidades Ciudad Lineal todo y área esta parada está solamente conectada por un bus que hace 57.000 paradas.",0.98573124,0.9565217391304348
"Arturo Soria es una estación del servicio de metro de Madrid línea 4 en el barrio Chamartín en Madrid España",tren subterráneo "Arturo Soria es una estación del servicio de es metro de Madrid línea 4 en el barrio Chamartín en Madrid España",0.975001,0.8666666666666667
"¡Hola! Buen día para tod@s por favor poner el bombillos a la escalera de la calle  llevamos un mes así sin luz muchas gracias....","¡Hola! Buen día para tods tod@s por favor poner el bombillos a la escalera de la calle llevamos buenos días un mes así sin luz muchas gracias....",0.9678247,0.875
"Una gran zona para vivir, hay de todo y con todos los servicios, un buen lugar para vivir.","Una gran zona para vivir, comodidades hay de todo y con todos los servicios, un buen lugar para vivir.",0.98843807,0.8888888888888888
"Fue una noche de luna llena…","Fue luna una noche de luna llena…",0.9871769,1.0
"La zona de salida de la planta baja, no tiene casi asientos, es un despropósito, te obligan a consumir para poder esperar sentados.","La zona de salida de descenso la planta baja, no tiene casi asientos, es un despropósito, te obligan a consumir para poder partida esperar sentados.",0.9505175,0.8823529411764706
"Una vez haces el control de embarque hay poco sitio para esperar, y muy pocos bancos. Si coincide mas de un tren, cosa q no es rara por los retrasos o porq hay muchobtrafico en esta estación, todos apelotonados. Pica informacion por parte de renfe_adif en caso de haber incidencia. Baños de pago aunq lleves billete","Una vez haces el control de embarque hay poco sitio aunq para esperar, y muy pocos bancos. Si género Pica coincide mas de un tren, cosa q abono trozo no es rara por los retrasos o porq considerablemente hay muchobtrafico en esta estación, todos apelotonados. Pica informacion por parte de renfe_adif en caso de haber incidencia. Baños de pago aunq lleves billete",0.942448,0.8947368421052632
"No se puede estar rogando y con el mazo dando. Se quiere optar a la organizacion y celebración de eventos internacionales de calado y tener, más bien no tener, los servicios mínimos necesarios. Faltan asientos para descanso de los pasajeros en espera mientras no pueden acceder a su tren 90 minutos antes, no hay servicios públicos gratuitos (hay que pagar un euro), existen precios desorbitados en los productos alimenticios,... En general me parece una situacion mísera y sobremanera especulativa. En otras tantas estaciones de tren del resto de España, esto no sucede. Luego no se quejen . Que pena Madrid!!!! Que pensaran los extranjeros de esto??!!!","No se puede estar rogando tranquilidad y con el avalar mazo dando. Se quiere optar a la organizacion y celebración de eventos comodidades internacionales de calado y tener, más bien no tener, los servicios mínimos necesarios. Faltan asientos para otras descanso de los pasajeros en espera mientras no pueden faltan acceder a su tren 90 minutos antes, no hay servicios públicos gratuitos (hay que monetaria pagar un euro), existen precios desorbitados en los productos alimenticios,... En general me parece una situacion mísera y sobremanera especulativa. pasajeros En otras tantas estaciones de tren del resto de España, esto no sucede. Luego no se quejen pueden . Que pena Madrid!!!! Que pensaran del los extranjeros existen de esto??!!!",0.9601522,0.9365079365079365
"La estación principal de Renfe desde la que salen la mayoría de trenes de media y larga distancia para toda España, siendo la otra Chamartin. Es un punto emblemático de Madrid y al que es más que recomendable llegar en transporte público.","La estación principal de Renfe desde la que salen la mayoría de trenes de media y larga distancia para principal toda España, siendo la otra Chamartin. Es un punto emblemático de Madrid y al que es toda más que recomendable llegar en transporte espana público." tanto,0.9868115,0.9583333333333334
"Venía muy lleno el tren y debido a la Pandemia hay que hacer distanciamiento social","Venía muy lleno el tren y debido a la Pandemia perdón hay que hacer distanciamiento social",0.9878655,0.9090909090909091
"Qué bonito atardecer …","Qué bonito atardecer …" noche,0.9471486,0.6666666666666666
"Bellos lugares","Bellos lugares lugares",0.9776308,1.0
"*¡Llegue entre 20 y 30 minutos antes de la salida de su tren!* (más tiempo si necesita comprar boletos) Pensamos que 15 minutos serían suficientes, pero la señalización es extremadamente inútil y es necesario pasar por seguridad. Perdimos nuestro tren. :( Más información aquí: https://www.seat61.com/stations/madrid-atocha.htm#modern_terminus Hermosa estación en la que quedarse atrapado.","*¡Llegue entre 20 y 30 minutos determinación antes de la salida de su tren!* tiempo (más tiempo si necesita comprar boletos) Pensamos que 15 minutos serían aqui suficientes, pero la señalización es extremadamente inútil y es necesario pasar por seguridad. Perdimos recrudecerse nuestro tren. :( Más información aquí: https://www.seat61.com/stations/madrid-atocha.htm#modern_terminus Hermosa ferrocarril estación en la que quedarse atrapado.",0.9468986,0.9090909090909091
"Tengo la cabeza grande y no tengo que preocuparme por la lluvia. Otros tienen paraguas y yo tengo la cabeza grande.","Tengo la cabeza grande y no tengo que amplio preocuparme por paraguas la lluvia. Otros tienen paraguas y yo tengo la cabeza grande.",0.98545986,0.9
"Nos alojamos aquí para visitar la estación y el jardín interno. Bonito.","Nos alojamos aquí para visitar la estación cautivador y el jardín interno. Bonito.",0.9758087,0.875
"La estación de tren de Atocha Madrid es una de las estaciones distintivas del edificio, al igual que el jardín interior, además de ser de fácil acceso","La estación estacion de tren de Atocha Madrid es una de las estaciones distintivas interior del edificio, al igual que el jardín interior, además de ser de fácil acceso",0.9708781,1.0
"No he explorado la zona. Sólo la estación central de Etosha.","No he explorado la zona. Sólo área la estación central de Etosha.",0.9776621,0.8888888888888888
"Intercambiador grande, renovado hace pocos años. Tiene los trayectos divididos por plantas, lo que hace que sea cómodo encontrar tu autobus. La primera es largo recorrido, todo lo que sale de Madrid, desde Burgos a Cádiz La segunda es corto recorrido, todo lo que esta en Madrid. Y la tercera es el metro. Todas ellas cuentan con diversas tiendas y cafeterías. Baños y taquillas. Ademas hay personal por todos lados para ayudarte. Una estación cómoda y con un diseño moderno.","Intercambiador grande, renovado hace pocos años. Tiene los trayectos divididos madrid por plantas, lo que hace que sea cómodo encontrar tu autobus. todo La primera es largo recorrido, todo lo autobus que sale de Madrid, desde Burgos a Cádiz La segunda es todo corto recorrido, todo lo que madrid esta en Madrid. Y la tercera sea es el metro. Todas ellas cuentan con diversas tiendas y tonto cafeterías. Baños y taquillas. Ademas hay personal por todos lados para ayudarte. amplio Una estación cómoda y con un diseño moderno.",0.9691033,0.9512195121951219
"Los autobuses no admiten billetes de 20 euros ni aun siendo dos personas para el 223 que son casi 8 euros... Entre eso y no admitir tarjetas de crédito.... Los que lo utilizamos si comprar abonos nos hace polvo. Por lo demás una estación nornal y corriente, clara en las explicaciones pero con mucho calor.","Los autobuses no admiten billetes de 20 euros ni aun aun siendo dos personas para el 223 que son casi 8 euros... demas casi Entre eso y no admitir tarjetas de crédito.... Los que lo utilizamos si comprar 20 abonos canción nos hace polvo. Por lo demás una estación nornal y corriente, clara en las explicaciones pero con mucho calor.",0.9863873,0.96875
"Zona de Madrid con muchos bares y restaurantes y bien comunicado con toda Madrid","Zona de Madrid con muchos bares y restaurantes y bien comunicado con restaurantes toda Madrid",0.9924537,1.0
"Patético, como estación de BUS. No te indica nada, ni cuando sale tu bus, ni a donde tienes que ir, ni nada. Solo hay una chica en información y está abajo de todo, si nunca has ido por allí tienes que preguntarle si o si, sino no sabes cuando sale tu BUS. Saludos.","Patético, como estación de BUS. No te indica nada, ni cuando sale tu bus, ni a saludos donde tienes embarrado que ir, ni nada. embarrado Solo hay una chica en información y alli está abajo de todo, si ir nunca has ido por allí tienes que preguntarle si o si, sino no sabes cuando sale tu BUS. Saludos.",0.94789565,0.9545454545454546
"Metro, Autobuses urbanos y extraurbanos","Metro, Autobuses urbanos urbanos y extraurbanos",0.99483705,1.0
"Faltan enchufes Los autobuses de larga distancia no están muy claros","Faltan enchufes Los autobuses de larga distancia no están muy claros" no,0.9903743,1.0
"Son incómodos los asientos para esperar los autobuses interurbanos, pero está todo biem indicado.","Son incómodos los asientos prever para esperar los autobuses interurbanos, pero está todo biem indicado.",0.96802366,0.9
"Buena zona para esperar el bus.","Buena zona embarrado para esperar el bus.",0.96066195,0.8
"Bueno. Mal aire, muy mala información de salida, wifi completamente desconectado, mala oferta de refrescos, el mostrador de información cierra a las 6:30 pm... Al menos el autobús llegó bien.","Bueno. Mal aire, muy mala considerablemente información de salida, wifi completamente desconectado, informacion mala oferta de refrescos, el mostrador informacion de información cierra a las 6:30 pm... Al menos el autobús llegó bien.",0.9843826,0.9545454545454546
"Fue un poco difícil encontrar el muelle de mi autobús. Si lo encuentra pidiendo ayuda a alguien. Los baños no estaban tan limpios.","Fue un poco difícil encontrar el muelle de mi autobús. Si ligeramente lo encuentra pidiendo ayuda encuentra a alguien. Los baños no estaban tan limpios.",0.99006146,0.9333333333333333
"¡Conveniente estación de autobuses, entrada y salida directamente al metro!","¡Conveniente estación de autobuses, tren subterráneo entrada y salida directamente al metro!",0.96065813,0.8
"Oh","Oh" oh,0.9501716,1.0
"Sí","Sí",1.0000002,0
"Puedes usarlo para llegar a UNO DE LOS NUESTROS!!!","Puedes usarlo para llegar a UNO DE suceder LOS NUESTROS!!!",0.9654889,0.75
"Si se refiere al metro es de fácil acceso y al ser la penúltima o segunda parada siempre hay sitio para sentarse, que se agradece.","Si se refiere al metro es de fácil entrada acceso y al escala intermedia ser la penúltima o segunda parada siempre hay sitio para sentarse, que se agradece.",0.96350217,0.8235294117647058
"Increíble y surrealista el panorama de nieve de más de 60 CMS que ha dejado sin coches la M30 y paisajes de bosques finlandeses","Increíble y surrealista el panorama de nieve espeso de más de 60 CMS que ha ha dejado sin coches la M30 y paisajes de bosques finlandeses",0.9953249,0.9285714285714286
"Un metro",tren subterráneo "Un metro",0.8147421,0.3333333333333333
"Bar el Trocadero, metro aviación española. Cumplen todo lo impuesto a seguridad. Desinfectan mesas y sillas cada cambio de clientes y mantienen la distancia de seguridad (no de las mesas si no de las sillas que es la real para mantener la distancia de 2 metros). Y son amables. Gracias","Bar el Trocadero, metro aviación española. Cumplen todo desinfectan lo impuesto a seguridad. desinfectan Desinfectan mesas y sillas cada amables cambio de clientes y mantienen la distancia de firmeza seguridad (no de las mesas si no de las sillas que mesas es la real para mantener la distancia de 2 metros). Y son amables. Gracias",0.96990156,0.9629629629629629
"Lo mismo soy yo, pero me he bajado aquí  y....España si es, eso fijo, pero aviones yo no veo. Ojo, que puede ser por mi glaucomita, pero a mí me dá que nos la están dando. Yo por si las moscas voy al OCU y denunció ( ya he estado allí 327.211 veces, soy como de la casa)","Lo mismo soy yo, pero me he bajado aquí y....España si es, eso número atómico 13 fijo, pero aviones yo no veo. Ojo, que aviones puede ser por mi glaucomita, pero a mí me dá que nos la puede están dando. Yo por si las moscas voy al OCU y denunció ( ya he estado allí 327.211 veces, soy denuncio como de dando la casa)",0.9524249,0.9090909090909091
"Es una avenida de mi barrio","Es una avenida de mi barrio" bulevar,0.9440067,0.75
"…","…",1.0000002,0
"Estación de metro","Estación estacion de metro",0.9830489,1.0
"Un concierto realmente espectacular","Un concierto realmente espectacular" actuación,0.9488838,0.75
"Espectacular edificio sede del Banco de España. Entre plaza de Cibeles y Gran Vía Curiosidad. En enero de 2021, la borrasca ""Filomena"" congeló el reloj del Banco de España por primera vez en 130 años. En concreto, fue a las 11:35 de la mañana, del sábado 9 de enero.","Espectacular edificio sede del espana Banco de España. peculiaridad Entre plaza de Cibeles y Gran Vía Curiosidad. En enero de 2021, la borrasca ""Filomena"" congeló el reloj del Banco de España por primera vez en 130 años. enero En concreto, fue a las 11:35 de la mañana, del sábado 9 de enero." fue,0.97987115,0.9629629629629629
"Si visitas la Plaza de Cibeles con niños, una de las curiosidades de la Entrada del Metro de Banco de España, es que el Ratoncito Pérez tiene su propia puerta de acceso al Metro. Buscarla...","Si visitas la Plaza de Cibeles con niños, una de las curiosidades de la Entrada del Metro de Banco es de España, es que visitas el Ratoncito Pérez tiene su propia puerta de tren subterráneo acceso al Metro. Buscarla...",0.9843979,0.9047619047619048
