csvSource,review,label
Argüelles.csv,"Del diez",v
Argüelles.csv,"Nada que comentar",v
Argüelles.csv,"Buena",v
Argüelles.csv,"Bonito barrio de Madrid, bueno para ir de compras y simplemente pasear, con muchos parques y arquitectura del siglo XIX. Excelentes conexiones de autobús y metro en la cercana Moncloa.",n
Argüelles.csv,"Bonita estación de metro con trenes frecuentes, fácilmente navegable gracias a una buena señalización.",v
Argüelles.csv,"¡Acabo de llegar!",n
Argüelles.csv,"Buena estación. Señales claras.",v
Argüelles.csv,"¡Hermoso!",v
Arroyo Culebro.csv,"Estación limpia y fresquita, zona verde  preciosa",v
Arroyo Culebro.csv,"Siempre hay aparcamiento",n
Arroyofresno.csv,"Para esta época del año, otoño y más adelante, invierno, está bien porque el sol da hasta que cae, pero en verano es mortal!!! Está bien solo después de las 22 o 23 hs.",n
Artilleros.csv,"La verdad va muy bien   lo malo no tiene ascensor",v
Artilleros.csv,"Las escaleras mecánicas se estropean cada tres semanas, tiempos de espera muy largos y una estación demasiado profunda. Es hora de poner un ascensor ya, pero hay que mantener la estación abierta mientras. Añado: las salidas a la calle del Pico de los Artilleros están cerradas. Encima con las escaleras mecánicas que no funcionan. Esto con la estupidez de llevar la mascarilla en los trenes. En fin, vaya desgracia de estación.",v
Artilleros.csv,"La escalera mecanica esta 360 de los 365 dias que tiene un año... dañada, los otros 5 tambien, solo que estan pensando como empeorarla.",v
Artilleros.csv,"Le falta ascensor",v
Artilleros.csv,"Estación sin personal de taquilla y sucia como las demás. Por lo demás bien.",v
Artilleros.csv,"Me gusta",v
Artilleros.csv,"Lo mejor de Moratalaz..",v
Arturo Soria.csv,"Perdí billetera roja hoy a las 14.00 horas del domingo 11/2/2024 en la calle José Silva, cerca del metro Arturo Soria y Avenida de la Paz, donde vivo, mi billetera roja, que contiene mi tarjeta del metro, papeles importantes, dinero y una tarjeta bancaria. No importa la cantidad de dinero, lo que importa es la cartera y el resto del contenido.Por favor, quien la encuentre, contacte conmigo 664273977",n
Arturo Soria.csv,"Han realizado reforma y no se para que....porque no se nota. La salida es súper estrecha, solo pasa 1 persona, si se cruzan dos personas, hay que pasar de lado..... No está adaptada para personas con movilidad reducida. Es una estación muy antigua, que le han dado un lavado de cara en las paredes, pero los accesos son los más arcaicos que aún perviven en la Red de metro...... Es una estación que con la afluencia de personas que acuden a la Dirección General de Tráfico, se tendría que haber mejorado y ser prioritaria en cuanto a accesibilidad se refiere.",v
Arturo Soria.csv,"Sin acceso para personas con movilidad reducida. Con un hospital de maternidad a 20 metros y no puedes bajar en ascensor. Deplorable.",v
Arturo Soria.csv,"Lujoso y elegante centro comercial de la cuidad...te relajas mientras haces tus compras...",n
Arturo Soria.csv,"Es un parada que pilla a desmano de todo. Evidentemente el barrio ha evolucionado y las necesidades son diferentes, pero es curioso que la zona que está entre Ciudad Lineal y esta parada está solamente conectada por un bus que hace 57.000 paradas.",n
Arturo Soria.csv,"Estación amplia, funcional, limpia.",v
Arturo Soria.csv,"Una parada de metro como cualquier otra. Esta cerca el metro de la boca así que no hay que andar mucho",v
Arturo Soria.csv,"Arturo Soria es una estación del servicio de metro de Madrid línea 4 en el barrio Chamartín en Madrid España",n
Arturo Soria.csv,"Muy normal",v
Arturo Soria.csv,"Pequeño pero todo está bien diseñado y es fácil de usar incluso si no hablas nada de español.",v
Ascao.csv,"Sin ascensor...... Un Metro de Madrid que volará,para unos pocos",v
Ascao.csv,"¡Hola! Buen día para tod@s por favor poner el bombillos a la escalera de la calle  llevamos un mes así sin luz muchas gracias....",n
Ascao.csv,"Falta acceso con silla de rueda , las escaleras cada 2x3 están dañadas.por lo demás bien",v
Ascao.csv,"Una gran zona para vivir, hay de todo y con todos los servicios, un buen lugar para vivir.",n
Ascao.csv,"Fue una noche de luna llena🤗🤗…",n
Ascao.csv,"Muy bonito",v
Atocha.csv,"Le consulto a un guardia haitiano ( el único que había a diferencia de los otros guardias españoles) por una linea de metro y me dice que no existe. Y se enoja por qué le digo que está equivocado. Le pregunto a la chica de boletería y me manda por otro lado. Le pregunto al personal del aseo y ellos si me dan la ubicación correcta con lujo de detalles.  No puede ser que el personal de aseo esté mejor calificado que un guardia que habla mal el español  y una cajera para ayudar a los turistas extranjeros. Es una vergüenza",v
Atocha.csv,"La peor estación, han bloqueado las escaleras y ascensores por obras para el cambio de sentido, te hacen pagar el doble viaje si te has equivocado de estación y quieres cambiar de sentido, vaya desastre.",v
Atocha.csv,"La zona de salida de la planta baja, no tiene casi asientos, es un despropósito, te obligan a consumir para poder esperar sentados.",n
Atocha.csv,"Una vez haces el control de embarque hay poco sitio para esperar, y muy pocos bancos. Si coincide mas de un tren, cosa q no es rara por los retrasos o porq hay muchobtrafico en esta estación, todos apelotonados. Pica informacion por parte de renfe_adif en caso de haber incidencia. Baños de pago aunq lleves billete",n
Atocha.csv,"No se puede estar rogando y con el mazo dando. Se quiere optar a la organizacion y celebración de eventos internacionales de calado y tener, más bien no tener, los servicios mínimos necesarios. Faltan asientos para descanso de los pasajeros en espera mientras no pueden acceder a su tren 90 minutos antes, no hay servicios públicos gratuitos (hay que pagar un euro), existen precios desorbitados en los productos alimenticios,... En general me parece una situacion mísera y sobremanera especulativa. En otras tantas estaciones de tren del resto de España, esto no sucede. Luego no se quejen . Que pena Madrid!!!! Que pensaran los extranjeros de esto??!!!",n
Atocha.csv,"Estación sucia y deprimente, un laberinto, escura, mal señala. Las palomas quitan hasta el bocata de tu boca.",v
Atocha.csv,"Policías armados por dentro de la estación, lo cual a mi me daas miedo que otra cosa. Además de que los únicos baños que tenían abiertos costaban casi un euro, una vergüenza. Y encima no decían hasta 20 min antes de la llegada de mi tren en que vía estaba. Muy grande la estación, y en el centro tiene una plantas to bonitas, eso si.",v
Atocha.csv,"Fabulosa como siempre, es realmente espectacular como funciona todo con tantos usuarios a la vez y aun en las Navidades y Año Nuevo, funciona muy bien! Felicitaciones a todos los responsables de este gran éxito! Feliz Navidad 🎄🎁…",v
Atocha.csv,"Me parece una buena estación los aseos aunque son de pago ( un euro ) merece la pena pagarlo pues antes cuando era gratis  estaban asquerosos y te podías encontrar cualquier cosa ...( Gente pinchando o prostituyendo ) ahora no .",v
Atocha.csv,"No me gusta nada cobran por ir al baño y las personas que te atienden  si tienes dudas cuando es la primera vez que vas mal  antipatías sin ganas de ayudar  vamos que te den si no te enteras o te pasa algo pobre citos de los que no sepan leer o como yo tengan dislexia",v
Atocha.csv,"No me gusta nada que cada vez que vaya a esta estación, tenga que aguantar la mala educación de sus empleados. Lamentable, la verdad.",v
Atocha.csv,"La estación principal de Renfe desde la que salen la mayoría de trenes de media y larga distancia para toda España, siendo la otra Chamartin. Es un punto emblemático de Madrid y al que es más que recomendable llegar en transporte público.",n
Atocha.csv,"Una pena como uno llega tarde a su trabajo por los retrasos de los trenes camino a atocha, se quedan parados casi 10 min cuando vas de parla a atocha, que vergüenza, esto ocurre día tras día las personas nerviosas quejándose por culpa de las tardanzas que pasada",v
Atocha.csv,"Increíble. La atención al cliente está después del torno de pago y no antes  así que si lo sabes como se.paga o como ir a un sitio, te fastidias. Ni siquiera pone el nombre de la estación ni la línea en el lugar de pago.",v
Atocha.csv,"Le falta atención al monumento por el atentado del ""11 de Marzo"". El resto guay aunque falta atención y mantenimiento.",v
Atocha.csv,"Estación de Línea 1, actualmente en renovación debido a las obras de conexión con la nueva línea 11",v
Atocha.csv,"Es un caos, pasillos muy largos y nada adaptados, pocas señalizaciones..... Muy mal aprovechado el espacio.",v
Atocha.csv,"Muy grande. Creo que en general está bien pero falta indicar mejor los sitios.",v
Atocha.csv,"Todo bien y en orden después de los atentados a quedado maravillosa",v
Atocha.csv,"Venía muy lleno el tren y debido a la Pandemia hay que hacer distanciamiento social",n
Atocha.csv,"Qué bonito atardecer 🌅…",n
Atocha.csv,"Esta muy bien y muy bonito ....",v
Atocha.csv,"Todo bien gracias",v
Atocha.csv,"Muy arquitectónica",v
Atocha.csv,"Bellos lugares",n
Atocha.csv,"*¡Llegue entre 20 y 30 minutos antes de la salida de su tren!* (más tiempo si necesita comprar boletos) Pensamos que 15 minutos serían suficientes, pero la señalización es extremadamente inútil y es necesario pasar por seguridad. Perdimos nuestro tren. :( Más información aquí: https://www.seat61.com/stations/madrid-atocha.htm#modern_terminus Hermosa estación en la que quedarse atrapado.",n
Atocha.csv,"Tengo la cabeza grande y no tengo que preocuparme por la lluvia. Otros tienen paraguas y yo tengo la cabeza grande.",n
Atocha.csv,"Nos alojamos aquí para visitar la estación y el jardín interno. Bonito.",n
Atocha.csv,"La estación de tren de Atocha Madrid es una de las estaciones distintivas del edificio, al igual que el jardín interior, además de ser de fácil acceso",n
Atocha.csv,"Un poco desaliñado en algunos lugares, es necesario arreglar los ascensores accesibles para el metro.",v
Atocha.csv,"No he explorado la zona. Sólo la estación central de Etosha.",n
Atocha.csv,"Un lugar muy hermoso",v
Avenida de América.csv,"Intercambiador grande, renovado hace pocos años. Tiene los trayectos divididos por plantas, lo que hace que sea cómodo encontrar tu autobus. La primera es largo recorrido, todo lo que sale de Madrid, desde Burgos a Cádiz La segunda es corto recorrido, todo lo que esta en Madrid. Y la tercera es el metro. Todas ellas cuentan con diversas tiendas y cafeterías. Baños y taquillas. Ademas hay personal por todos lados para ayudarte. Una estación cómoda y con un diseño moderno.",n
Avenida de América.csv,"El metro está bien pero se puede mejorar. Lo bueno es que puedes coger autobús y varias líneas de metro.",v
Avenida de América.csv,"Coger la línea 7 es, en esta parada, una pesadilla….",v
Avenida de América.csv,"Estación de metro Madrid en la cual confluyen varias líneas de metro. Trasiego importante de gente. Ahora en obras",v
Avenida de América.csv,"No esta mal teniendo en cuenta que es una estación o intercambiador de autobuses. Cumple su función y tienes el metro en la misma estación. Las instalaciones no están mal y tienen puestecitos y alguna tiendecita. También un bar donde poder desayunar, merendar o simplemente tomar algo si tienes algo de tiempo. El personal es muy amable y yo  personalmente siempre que voy a Madrid desayuno aquí antes de montar en el metro y seguir mi camino.",v
Avenida de América.csv,"Intercambiador bien comunicado. Se puede llegar con varias líneas de metro y de autobús y tras la reforma está bastante bien. El gran problema que tiene es la climatización ya que, da igual la fecha, siempre hace mucho calor.",v
Avenida de América.csv,"Los autobuses no admiten billetes de 20 euros ni aun siendo dos personas para el 223 que son casi 8 euros... Entre eso y no admitir tarjetas de crédito.... Los que lo utilizamos si comprar abonos nos hace polvo. Por lo demás una estación nornal y corriente, clara en las explicaciones pero con mucho calor.",n
Avenida de América.csv,"Esta estación de metro e intercambiador me parece que está fatal no es muy limpia que digamos aquí si vienes con hambre la pasas fatal sus restaurantes y cafetería nada agradable solo bocatas que se te quita el hambre de paso pocas opciones los locutorios tienen altos precios en lo particular no me gusta por necesidad tengo que pasar por aquí.",v
Avenida de América.csv,"Se está convirtiendo en una basura de intercambiador. Ahora habrá en las dársena de cercanías una temperatura superior a 30 grados. Hace menos calor en el exterior de la zona reservada a los viajeros. Un dineral en una reforma que no ha valido para nada. Sigue siendo el mismo infierno que era.",v
Avenida de América.csv,"Las instalaciones son patéticas. Hasta que no muera alguien de golpe de calor no pondrán aire acondicionado. Esperamos 20 minutos el autobus alsa 227. Es el infierno en la tierra 50 grados.",v
Avenida de América.csv,"Zona de Madrid con muchos bares y restaurantes y bien comunicado con toda Madrid",n
Avenida de América.csv,"Gran estación de metro. Es la única de toda la red de metro por la que pasan 4 líneas. Muy bien comunicada. Tiene un amplio intercambiador de autobuses con varias tiendas.",v
Avenida de América.csv,"Patético, como estación de BUS. No te indica nada, ni cuando sale tu bus, ni a donde tienes que ir, ni nada. Solo hay una chica en información y está abajo de todo, si nunca has ido por allí tienes que preguntarle si o si, sino no sabes cuando sale tu BUS. Saludos.",n
Avenida de América.csv,"Es cómoda pero puede resultar un poco confusa. Las señales de la línea 4 no resultan muy claras.",v
Avenida de América.csv,"Metro, Autobuses urbanos y extraurbanos",n
Avenida de América.csv,"Faltan enchufes Los autobuses de larga distancia no están muy claros",n
Avenida de América.csv,"Estación de metro y buses. Mucho movimiento. Hay algunas tiendas y una oficina de administración de transportes",v
Avenida de América.csv,"Unos de los Mejores intercambiadores de Madrid, líneas de metro y Autobuses de cercanías y larga distancia",v
Avenida de América.csv,"por trabajo tengo que pasar todo los dias ,son muy caro los refresco y  el agua en comparación con otros intercambiadores y ademas no hay ningun ""llao llao"" o un rodilla"" que a mi me gustan",v
Avenida de América.csv,"Pone en comunicación varios medios de transporte importantes para moverse en Madrid.",v
Avenida de América.csv,"¡N o  c o m p r e n  d e Las máquinas expendedoras! Están estropeadas. No funcionan. En mi caso se tragó mi billete, ni la bebida ni el cambio ni me devolvió el dinero ( de corte grande ).",v
Avenida de América.csv,"Es un intercambiador, no vas a ir a menos que vayas a coger un buen. Después de las reformas es algo más confuso pero al menos no pasas frío esperando",v
Avenida de América.csv,"Son incómodos los asientos para esperar los autobuses interurbanos, pero está todo biem indicado.",n
Avenida de América.csv,"Excelente estación comodidad seguridad calidez de su personal",v
Avenida de América.csv,"Esta muy bien organizado no esta mal el espacio , mi único fallo que lo pongo son las indicaciones tenía que ser más claras .",v
Avenida de América.csv,"Super inseguro, roban todo el tiempo, no hay policia y la seguridad privada que hay no sirve para nada.",v
Avenida de América.csv,"Buena comunicación aunque ciertas zonas poco accesibles para ir con maletas.",v
Avenida de América.csv,"Eficiente, bien organizado y localizado",v
Avenida de América.csv,"Buena zona para esperar el bus.",n
Avenida de América.csv,"Una estación más.",v
Avenida de América.csv,"Yo viví por ahí y vi las obras que hacían en este polo de transporte. Avenida américa era buena pero ahora es otra categoría diferente. Moncloa y Avenida América son los dos mejores centros de transporte que he visto en España. Aquí encontrarás 4 líneas diferentes de metro y una estación de autobuses con autobuses urbanos, interurbanos y de larga distancia. Tienes muchos servicios y lo que es muy importante, la gente está aislada del exterior (esto son autobuses y humo). La estación está limpia y es rápido moverse por ella una vez que hayas aprendido cómo funciona. Tiene varios pisos, los superiores son para autobuses y los más profundos para líneas de metro. En el momento de escribir estas líneas es la única parada de metro de Madrid con 4 líneas de metro.",v
Avenida de América.csv,"Bueno. Mal aire, muy mala información de salida, wifi completamente desconectado, mala oferta de refrescos, el mostrador de información cierra a las 6:30 pm... Al menos el autobús llegó bien.",n
Avenida de América.csv,"Fue un poco difícil encontrar el muelle de mi autobús. Si lo encuentra pidiendo ayuda a alguien. Los baños no estaban tan limpios.",n
Avenida de América.csv,"¡Conveniente estación de autobuses, entrada y salida directamente al metro!",n
Avenida de América.csv,"está bien",v
Avenida de América.csv,"Súper",v
Avenida de América.csv,"estuvo bien",v
Avenida de América.csv,"Oh",n
Avenida de América.csv,"Sí",n
Avenida de Europa.csv,"Bonita y cómoda estación de metro en Fuenlabrada. Muy buenos accesos.",v
Avenida de Europa.csv,"La estación de Metro Sur de Parque Europa fue inagurada el 11 de abril de 2003. Presta servicio la Linea 12 (Verde oscuro). La estación se encuentra en la intersección de la Calle Francia con Avenida de las Naciones en el municipio de Fuenlabrada. Esta estación de metro se encuentra en el centro de Fuenlabrada en una zona que da servicio a los vecinos de la zona entre el Hospital Universitario de Fuenlabrada y el ayuntamiento moderno de la localidad.",v
Avenida de Europa.csv,"Puedes usarlo para llegar a UNO DE LOS NUESTROS!!!",n
Avenida de Europa.csv,"El servicio estuvo bien.",v
Avenida de Guadalajara.csv,"Si se refiere al metro es de fácil acceso y al ser la penúltima o segunda parada siempre hay sitio para sentarse, que se agradece.",n
Avenida de Guadalajara.csv,"Totalmente innecesaria, huele a pis",v
Avenida de Guadalajara.csv,"Estación muy moderna, accesible con Ascensores tanto de bajada al vestíbulo como al andén, siempre limpia y todo funcionando a la perfección.",v
Avenida de Guadalajara.csv,"Estación limpia y ordenada. El nombre de la estación hace alusión a la ciudad de Guadalajara en México.",v
Avenida de Guadalajara.csv,"Ascensor estropeado desde hace semanas, ya no es accesible para parte de la población",v
Avenida de Guadalajara.csv,"Buena estación de metro, como todas",v
Avenida de la Ilustración.csv,"En la entrada se colocan niños a jugar y te tocan el botón del elevador y faltan el respeto no hay seguridad, y cuando buscas al personal del metro no están por ningún lado.",v
Avenida de la Ilustración.csv,"Siempre impecable, tengo un metro aparcado cada vez que llego, creo que me espera...",v
Avenida de la Ilustración.csv,"El ascensor tiene más demanda de usuarios que el Primark de Gran Vía",v
Avenida de la Ilustración.csv,"No es bonita ni fea, normal, pero hay que bajar 4 escaleras eléctricas hasta llegar al mostrador, por eso mucha gente coge el ascensor aunque no lo necesiten. Para padres con carro a veces es molesto. Tampoco hay una entrada normal para carros o minusválidos, hay que llamar cada vez para que abren una puerta especial.",v
Avenida de la Ilustración.csv,"És una estaciones de las que llamo subterráneas, por la cantidad de pisos que hay que bajar",v
Avenida de la Ilustración.csv,"Sitio preparado para todos los,viajeros,.",v
Avenida de la Ilustración.csv,"Muy amplia y luminosa.",v
Avenida de la Ilustración.csv,"Estación muy amplia",v
Avenida de la Ilustración.csv,"Está bien",v
Avenida de la Paz.csv,"Esta tarde he tenido una gratísima experiencia con una excelente trabajadora Srta Amparo que tiene turno de tarde en dicha estación. Tenía un problema con mi tarjeta de trasporte que no me dejaba pasar (pertenezco a la tercera edad y por ello tengo transporte gratuito) A pesar de ello, la máquina decía que era mi último viaje.Gracias que estaba está profesional pendiente de los posibles problemas de los   viajeros, enhorabuena a Metro de Madrid y felicitaciones a La Srta Amparo lo ha resuelto muy bien. gamabilidad y presteza. Mi felicitación por tan buen trabajo permanezca alerta a las necesidades de los viajeros pues ninguna máquina",v
Avenida de la Paz.csv,"Parada de metro que necesita una reforma",v
Avenida de la Paz.csv,"Increíble y surrealista el panorama de nieve de más de 60 CMS que ha dejado sin coches la M30 y paisajes de bosques finlandeses",n
Avenida de la Paz.csv,"Un metro",n
Avenida de la Paz.csv,"Un poco apartada",v
Aviación Española.csv,"Una estación relativamente nueva pertenece a la l10 de metro. Tiene conexión con línea 39 y 17 de EMT. Se encuentra ubicada en el barrio del parque de Europa.Es una zona bastante accesible para minusválidos,con tiendas bares y bancos por la zona a unos 1000 metros tenemos la linea 34 de EMT y la Renfe de cercanías C5 Móstoles.Fuenlabrada. tiene cerca el ambulatorio. Si te gusta esta reseña dale like y ayúdame a crecer",v
Aviación Española.csv,"Una estación de metro con la calidad estándar de nuestro centenario subterráneo",v
Aviación Española.csv,"Bar el Trocadero, metro aviación española. Cumplen todo lo impuesto a seguridad. Desinfectan mesas y sillas cada cambio de clientes y mantienen la distancia de seguridad (no de las mesas si no de las sillas que es la real para mantener la distancia de 2 metros). Y son amables. Gracias",n
Aviación Española.csv,"Buena y moderna estación de metro de la línea 10. Desde aquí puedes enlazar con Metro Sur por un lado o ir hacia la zona centro por el otro.",v
Aviación Española.csv,"Lo mismo soy yo, pero me he bajado aquí  y....España si es, eso fijo, pero aviones yo no veo. Ojo, que puede ser por mi glaucomita, pero a mí me dá que nos la están dando. Yo por si las moscas voy al OCU y denunció ( ya he estado allí 327.211 veces, soy como de la casa)",n
Aviación Española.csv,"Buen acceso a metrosur y se comunica perfectamente con una gran parte de Madrid de suroeste a norte de la ciudad",v
Aviación Española.csv,"Es una avenida de mi barrio",n
Aviación Española.csv,"😎…",n
Aviación Española.csv,"Estación de metro",n
Bambú.csv,"Estación que suele tener áreas del suelo sucias y el suelo resbaladizo Siempre tiene una de las escaleras mecánicas del anden que va hacia valdecarros averiada y a veces hay algún torno que no funciona",v
Bambú.csv,"Un concierto realmente espectacular",n
Banco de España.csv,"Espectacular edificio sede del Banco de España. Entre plaza de Cibeles y Gran Vía Curiosidad. En enero de 2021, la borrasca ""Filomena"" congeló el reloj del Banco de España por primera vez en 130 años. En concreto, fue a las 11:35 de la mañana, del sábado 9 de enero.",n
Banco de España.csv,"No es una de las mejores estaciones de metro 🚊🚊que encontré en mí estadía en la Ciudad de Madrid 🔴⚪🔵🐻🐻. La observe poca mantenida por parte de la (👎👎👎) empresa y me llama la atención los (🕵️🕵️🧑‍🔧🧑‍🔧🧑‍🔧) empleados tomando cerveza (🍺🍺🍺) a la siete de la tarde. Si esto fueron otros país lo estarían echando a la  calle 😔😔🚥🚥🚦🚦🌁🌁.",v
Banco de España.csv,"Un lugar emblemático de Madrid con un gran edificio, excelente personal y grandes medidas se seguridad, lógicamente al lado de la plaza de Cibeles.",v
Banco de España.csv,"Si visitas la Plaza de Cibeles con niños, una de las curiosidades de la Entrada del Metro de Banco de España, es que el Ratoncito Pérez tiene su propia puerta de acceso al Metro. Buscarla...",n
Banco de España.csv,"El mejor sitio para guardar tus lingotes de oro. No mucha gente sabe que después de la I Guerra Mundial España tenía las 4as reservas de oro del mundo y se guardaban en la cámara acorazada del BdE. Erróneamente, se cree que está cámara está bajo la fuente de Cibeles, pero sí es probable que se pueda inundar en caso de intento de robo. El edificio en sí, es de finales del siglo.XIX y las primeras décadas del s.XX.",n
Banco de España.csv,"Falta ascensor para minudvalidos en la estación de metro de banco de España",v
Banco de España.csv,"Se deberían actualizar las estaciones cerradas o con incidentes en las rutas para no confundir a usuarios y turistas.",v
Banco de España.csv,"Un edificio singular en una plaza singular, la Plaza de Cibeles",n
Banco de España.csv,"Estación de metro de la línea 2. Bien situada para visitar el centro",v
Banco de España.csv,"Muy bonito",v
Banco de España.csv,"Una estación bella y antigua",v
Banco de España.csv,"Las vistas a la salida del metro son preciosas",v
Banco de España.csv,"Bonita arquitectura",v
Banco de España.csv,"Fin de fiesta del Orgullo 2018",n
Banco de España.csv,"Espectacular edificio",n
Banco de España.csv,"Edificio señorial.",n
Banco de España.csv,"Me ha encantado",v
Banco de España.csv,"Hermosa arquitectura",v
Banco de España.csv,"Bello  edificio",n
Banco de España.csv,"LA ESTACIÓN DE METRO ESTÁ ABIERTA!!!!",n
Banco de España.csv,"Buen metro",v
Banco de España.csv,"Un lugar que se ha hecho famoso por la serie ""La casa de papel"" por lo que, si quieres visitarlo por ese motivo, puedes prescindir de él porque te recuerda poco a la serie. Por lo demás, sigue siendo una parte importante de la ciudad histórica y arquitectónicamente.",n
Banco de España.csv,"Este es el lugar que se muestra en la serie web Robos de dinero. El lugar es grande pero no había ningún buen lugar para tomar fotografías desde el exterior.",n
Banco de España.csv,"Muy bonito edificio, vale la pena visitar.",n
Banco de España.csv,"Precioso e imponente edificio en pleno centro de Madrid",n
Banco de España.csv,"Muy lindo",v
Banco de España.csv,"Bonita estación de metro, pero tenga en cuenta que la entrada es muy baja.",v
Banco de España.csv,"Personal servicial y amable, habla inglés. Hermoso edificio y decoración.",n
Banco de España.csv,"Metro actualmente cerrado por problemas de infraestructura",v
Banco de España.csv,"Estación cerrada hasta el 2 de septiembre de 2018.",v
Banco de España.csv,"a nosotros",n
Barajas.csv,"Estacion con buenos servicios cada 10 minutos hacia el Aeropuerto o el Centro de madrid, una buena zona si haces escala en el aeropuerto y necesitas hotel o vas al IFEMA.",v
Barajas.csv,"La estación esta muy bien, llevo 15 años viajando por esta linea y que pena da encontrarse con gente como la señora rubia de rizos que trabaja de atención el cliente, supuesta mente esta para atender ala gente  no para amargale el día a nadie  poniendo malas caras, contestar mal y hablandole mal a un turista por que no hable su idioma. Da vergüenza,  SEÑORA SI NO LE GUSTA TRABAJAR CARA AL PÚBLICO VALLASE A UNA PANADERÍA  O A QUE LE ECHEN UN BUEN P......  No tienes derecho a amargale el día a nadie por que no le apetezca  trabajar.",v
Barajas.csv,"Bien.",v
Barajas.csv,"E muy tranquila.",v
Barajas.csv,"muy buena estacion",v
Barajas.csv,"Vivo aquí 😉…",n
Barajas.csv,"Bien",v
Barajas.csv,"Conveniente para llegar al aeropuerto internacional de Madrid.",v
Barajas.csv,"Muy buen lugar",v
Barajas.csv,"sistema incomprensible con billetes desde y hacia el aeropuerto",v
Barajas.csv,"Limpio. Bastante tranquilo.",v
Barrio de la Concepción.csv,"Bien, salvo que las escaleras mecánicas se rompen con demasiada frecuencia. Para variar, lleva 3 semanas rotas y sin esperanza de que lo vayan a arreglar...",v
Barrio de la Concepción.csv,"Merece la pena ir solo por los restaurantes de la zona y sobre todo por el Centro Cultural Islámico ( mezquita ).",n
Barrio de la Concepción.csv,"No tiene acceso para discapacitados o carritos de bebé, las escaleras que conducen al anden solo son para subir no hay para bajar",v
Barrio de la Concepción.csv,"Una zona muy de barrio, con muchas tiendas y comercios minoristas",n
Barrio de la Concepción.csv,"10 minutos para bajar al andén y encima siempre estan las escaleras rotas",v
Barrio de la Concepción.csv,"Estamos encantados con nuestro nuevo ascensor gracias",v
Barrio de la Concepción.csv,"Tranquilo",v
Barrio de la Concepción.csv,"Lindo barrio",n
Barrio de la Concepción.csv,"Es mi barrio",n
Barrio de la Concepción.csv,"Súper",v
Barrio de la Concepción.csv,"Servicios de metro",n
Barrio del Pilar.csv,"Le doy una estrella porqué no le puedo dar cero estrellas.... No son capaces de permitir que se rescate a una urraca encerrada dentro desde hace un montón de días. Falta de humanidad absoluta, así que como para darles publicidad encima!! Mala gente!",n
Barrio del Pilar.csv,"Barrio obrero clásico de Madrid que ha evolucionado y tiene una buena oferta gastronómica a buen precio.",n
Barrio del Pilar.csv,"Buen barrio con todo tipo de servicios y bastante limpio.",n
Barrio del Pilar.csv,"Hoy he tenido que ayudar a una persona con parkinson porque han quitado a las personas de la taquilla....aunque no vendan directamente, poner a alguien para ayudar a las personas que lo necesiten.",v
Barrio del Pilar.csv,"Amable solidaridad, humilde,😷😇😍😀🤗…",n
Barrio del Pilar.csv,"estación cercana al centro comercial la Vaguada, uno de los mejores de la zona.",n
Barrio del Pilar.csv,"el barrio del pilaar es muy bonito",n
Barrio del Pilar.csv,"Lo mejor",v
Barrio del Pilar.csv,"Buen barrio",n
Barrio del Pilar.csv,"Esta muy bien",v
Barrio del Pilar.csv,"No hay ascensor",v
Barrio del Pilar.csv,"Barrio del pilar",n
Barrio del Pilar.csv,"Estación de metro cercana al centro comercial La Vaguada. Hay restaurantes y tiendas alrededor de la estación y siempre está ocupada.",n
Barrio del Puerto.csv,"Muchos servicios (Mercadona. DIA, Tiendas diferentes de todo tipo) , muchos restaurantes diferentes  y muy buenos como el Buenos Dias Princesa. Centro de salud nuevo, parques y avenidas peatonales para pasear. Metro y conexión m40, m45 y m13 aeropuerto por si alguna falla.",n
Barrio del Puerto.csv,"Acabo de presenciar algo muy grave en la estación, una persona que conozco de hace años ha intentado atentar contra su propia vida y cuando le estaban tranquilizando me he acercado a ver si podia ayudarle y el maleducado del guardia de seguridad me ha apartado de malos modos, por suerte ha evitado el fatal desenlace pero hay que tener mejores formas",v
Barrio del Puerto.csv,"Hesta bien para ayudar a otros de la comunidad, entre todos lograremos Acer las cosas mejor.",n
Barrio del Puerto.csv,"Coslada",n
Batán.csv,"La entrada / salida de la salida de Batán es la única de ese estilo de arquitectura, es original.  En Madrid no hay más salidas de metro cómo está. Los andenes están al aire libre. La salida está justo al lado del parque de atracciones y la más cercana al Zoo",v
Batán.csv,"Yo bibo alli. 😊😹👌👐👏👍💜💗💗💝💖💙🐈🐱🐕🐶🐶🐩⛲🏡🛁⏰👒👓🎒🎒🔭👟🔦📖📙📘📗📓📕🚪📰📚📚📚📚📚📚📚📚📚📚📔📒.…",n
Batán.csv,"Bien",v
Baunatal.csv,"Amplia estación de metro norte Madrid",v
Baunatal.csv,"Nunca he tenido ningún problema",v
Baunatal.csv,"Te atienden de maravilla",v
Baunatal.csv,"Estación de Metro moderna. Eso sí, ten en cuenta que si tienes pensado ir al centro de Madrid, esta estación está situada en una zona de tarifa diferente y tendrás que pagar un suplemento.",v
Begoña.csv,"increíble que esta estación de metro teniendo un hospital cerca donde van un montón de gente minusválida o con movilidad reducida no tenga ascensor",v
Begoña.csv,"Estación sin ascensor, teniendo en cuenta su salida a dos hospitales, una vergüenza, esta situación en la actualidad de mucha accesibilidad, pero sólo de palabra",v
Begoña.csv,"Arquitectura espectacular!!!",v
