csvSource,review,label
Casa de Campo.csv,"Fue Felipe II quien decidió crear un corredor que unía el palacio con el cazadero de “El Pardo”. A mediados de 1500 adquiere la Casa de Campo de los Vargas sobre la que se construye un palacete cuyos restos pueden observarse a la entrada del Puente del Rey. en torno a esta finca se irán agregando otros campos comprados a los colindantes.",n
Casa de Campo.csv,"Estación moderna por lo que evitas mil tramos de escaleras.",v
Casa de Campo.csv,"Lo mejor de Madrid.",v
Casa del Reloj.csv,"Conseguir cita es casi imposible pero la espera para realizar los trámites es rápido",n
Casa del Reloj.csv,"Una estación de metro normal",v
Casa del Reloj.csv,"Excelente tienda",n
Casa del Reloj.csv,"Excelente lugar",v
Chueca.csv,"### UBICACIÓN Y ACCESIBILIDAD LA ESTACIÓN DE METRO CHUECA SE ENCUENTRA EN EL BARRIO DE CHUECA, EN EL CENTRO DE MADRID. ES UNA PARADA DE LA LÍNEA 5 DEL METRO. ### DISEÑO Y ESTRUCTURA CHUECA TIENE UN DISEÑO MODERNO Y FUNCIONAL, CON VARIAS ENTRADAS Y SALIDAS BIEN SEÑALIZADAS. LA ESTACIÓN ESTÁ EQUIPADA CON ESCALERAS MECÁNICAS Y ASCENSORES, LO QUE FACILITA EL ACCESO A PERSONAS CON MOVILIDAD REDUCIDA Y A OTROS USUARIOS. ### SERVICIOS Y COMODIDADES - **CONECTIVIDAD:** LA ESTACIÓN DE CHUECA OFRECE UNA BUENA CONEXIÓN A TRAVÉS DE LA LÍNEA 5, QUE PROPORCIONA ACCESO A DIFERENTES ÁREAS DE MADRID. ADEMÁS, ESTÁ BIEN CONECTADA CON OTRAS FORMAS DE TRANSPORTE PÚBLICO, COMO LAS PARADAS DE AUTOBUSES. - **ENTORNO:** CHUECA ESTÁ UBICADA EN UNA ZONA VIBRANTE Y MULTICULTURAL, FAMOSA POR SU AMBIENTE VIVAZ, SUS RESTAURANTES, TIENDAS, Y BARES. EL BARRIO ES CONOCIDO POR SU VIDA NOCTURNA Y SUS EVENTOS CULTURALES Y SOCIALES. - **SEGURIDAD:** LA ESTACIÓN ESTÁ BIEN VIGILADA CON CÁMARAS DE SEGURIDAD Y CUENTA CON PERSONAL DE SEGURIDAD, LO QUE OFRECE UN ENTORNO SEGURO PARA LOS VIAJEROS. ### EXPERIENCIA DE USUARIO LOS USUARIOS VALORAN LA ESTACIÓN DE CHUECA POR SU UBICACIÓN CENTRAL Y SU AMBIENTE ACOGEDOR. LA LIMPIEZA Y EL MANTENIMIENTO SON ADECUADOS, Y LA SEÑALIZACIÓN ES CLARA Y EFICAZ. LAS MÁQUINAS EXPENDEDORAS DE BILLETES Y LOS PUNTOS DE INFORMACIÓN SON ACCESIBLES Y ÚTILES. ### OPINIÓN GENERAL CHUECA ES UNA ESTACIÓN POPULAR EN LA RED DE METRO DE MADRID, DESTACADA POR SU UBICACIÓN EN UN BARRIO VIBRANTE Y MULTICULTURAL. SU FUNCIONALIDAD Y ACCESIBILIDAD LA CONVIERTEN EN UNA PARADA CONVENIENTE Y ATRACTIVA PARA RESIDENTES Y VISITANTES. EN RESUMEN, LA ESTACIÓN DE METRO CHUECA ES UNA PARADA EFICIENTE Y BIEN EQUIPADA QUE OFRECE UNA BUENA CONEXIÓN A DIFERENTES PARTES DE MADRID Y PROPORCIONA UNA EXPERIENCIA DE USUARIO POSITIVA GRACIAS A SU DISEÑO FUNCIONAL Y SU UBICACIÓN EN UN ÁREA DINÁMICA Y ATRACTIVA.",v
Chueca.csv,"Me encanta pasear por chueca y tomarme unas cañas y hacer terraceo. Es un lugar especial porque tiene un ambiente cálido a pesar de estar en la gran ciudad y de ser muy visitado",n
Chueca.csv,"La parada de metro reside en un lateral de la plaza de mismo nombre. Epicentro del barrio donde está la mayoría del movimiento LGTB la ciudad. Un lugar que nunca duerme.",v
Chueca.csv,"El barrio. Me parecio interesante , y lo que más me llamo la atención  es  los colores  ardientes con lo que se encuentra pintada las pasillos de la estacion de  metro Chueca. Son los  colores de la bandera  que representa a la comunidad  Gay.",n
Chueca.csv,"Esperé varios vagones a ver si había sitio pero no tuve suerte. Lo que sí fue genial fue que llegaron puntuales.",v
Chueca.csv,"Increíble, trato exquisito y vegano. Para los intolerantes es un auténtico placer",n
Chueca.csv,"Fuimos a Chueca para comer en varios restaurantes, de la bodega a los sitios de moda. Hubo para todos los gustos. No tuvimos malas sorpresas. Fuimos también en un pequeño cafe con una terasa agradable, con postres deliciosos.",n
Chueca.csv,"Parada de metro del mítico barrio donde se celebran las fiestas del orgullo gay de Madrid (una de las mejores fiestas del mundo, a mi parecer). En esta plaza se celebra el pregón de dicha Fiesta, y es el epicentro del respeto por la igualdad y variedad de pensamiento y orientación sexual. Además está al lado de Tribunal y Gran Vía, a cinco minutos a pie.",v
Chueca.csv,"Barrio que dió un gran cambio hace un par de décadas y actualmente centro de comercio y vida nocturna",n
Chueca.csv,"Chueca es una estación del servicio de metro de Madrid línea 5 en la plaza Chueca en los andenes tiene el mural orgullo gay entre Alonso Martínez y gran vía en el barrio de centro en Madrid España",v
Chueca.csv,"Muy buen barrio, y más si eres del colectivo LGTB. Lo que pasa que para vivir es carísimo!!!!!! Deberían bajar los precios!!",n
Chueca.csv,"Chueca es genial",n
Chueca.csv,"Estación de metro ubicada en la plaza más emblemática del barrio gay de Madrid. Accesibilidad y limpieza mejorables.",v
Chueca.csv,"Un buen lugar para compartir",n
Chueca.csv,"Excelente Los pastelitos andinos",n
Chueca.csv,"Estación decorada con la bandera gay en pleno barrio de Chueca",v
Chueca.csv,"Barrio castizo, excelente ambiente.",n
Chueca.csv,"Barrio muy auténtico",n
Chueca.csv,"Bien",v
Chueca.csv,"Chueca es genial, chueca es genial XD.",n
Chueca.csv,"Bello",v
Chueca.csv,"Solo he pasado",n
Chueca.csv,"Tolerancia",n
Chueca.csv,"Uno de los metros con el diseño más vibrante de la ciudad.",v
Chueca.csv,"Me encanta esta zona, la Gran Vía está tan cerca que puedes caminar, sin necesidad de tomar taxis ni metro.",n
Chueca.csv,"Justo al salir de la estación de metro directamente a una preciosa plaza. Precioso lugar para unas tapas y una copa.",n
Chueca.csv,"Arcoiris de libertad",n
Ciudad de la Imagen.csv,"Normal entre la política latina. Empresa privada que lo junta en el consorcio público de transportes. Usado en parte para blanquear dinero según las operaciones judiciales. Para entrar a trabajar típico de los países mediterráneos como Italia: hay que tener padrinos y te llaman a trabajar. Curioso que funciona mejor que el tranvía de Parla. Pero muy pocos pasajeros en ciertas horas",v
Ciudad de la Imagen.csv,"Ciudad de la imagen es una estación del metro ligero 3 en el centro comercial en un arroyo en Madrid España",n
Ciudad de la Imagen.csv,"Tendrían que mejorar los horarios así no tendría que ir a buscar a mi parienta",n
Ciudad de los Ángeles.csv,"Un paraiso recomiendo visitar y dar un Paseo. Y conocer sus gentes. Y negocios",n
Ciudad de los Ángeles.csv,"Tranquilo buenas tiendas,buena comida ideal para venir en familia",n
Ciudad de los Ángeles.csv,"Dos plantas con acceso por rampa mecánica, baño adaptado y el personal de seguridad muy amable.",v
Ciudad de los Ángeles.csv,"No me parece nada mal el metro, y sales arriba, a la calle y da gusto ver ese bulevar, muy bien",v
Ciudad de los Ángeles.csv,"Ultimamente siempre que voy a coger el metro alguien se cuela sin pagar y mientras el de seguridad con el movil. Antes habia 4 maquinas para coger billetes, quitaron una formandose colas. Solo quedan dos de efectivo y una de tarjeta. Parada grande y limpia.",v
Ciudad de los Ángeles.csv,"Me encanta este barrio suele ser tranquilo. Hay todos los servicios. Es un buen barrio para vivir",n
Ciudad de los Ángeles.csv,"Lugar muy tranquilo para vivir....",n
Ciudad de los Ángeles.csv,"Genial  mira mi foto…",v
Ciudad de los Ángeles.csv,"Muy bien  tiene muchos parqués",n
Ciudad de los Ángeles.csv,"Bonito",v
Ciudad del Cine.csv,pero muy poca frecuencia. En especial sábados, y domingos. Lo peor el domingo porque pasa cada media hora.",v
Ciudad del Cine.csv,"Parada de Metro Ligero. Muy útil si quieres ir en transporte público al cine Kinépolis en Pozuelo.",v
Ciudad del Cine.csv,"Estación muy fria, y con poca frecuencia",v
Ciudad Lineal.csv,"Tiene dos vestíbulos. Uno con salida a la calle Albarracín y otro con tres salidas: Calle Hermanos García Noblejas, calle Misterios y calle Arturo Soria.",v
Ciudad Lineal.csv,"Con lo amplia que es la superficie y con todas las entradas que hay, no entiendo que no haya ascensor y facilidades para la gente con movilidad reducida... Deberían también empezar a poner dos ascensores, no es normal que la gente se quede sin transporte, porque haya un ascensor estropeado...",v
Ciudad Lineal.csv,"Metro de la linea 5 de metro de Madrid. Sin mas. Barrio con mucha tienda y mucho movimiento",n
Ciudad Lineal.csv,"Caminando por mi barrio y me encuentro el oso del madroño  un guapísima réplica…",n
Ciudad Lineal.csv,"La línea 113 es muy deficiente  tiene muchos viajeros funciona fatal temo el verano no funciona el aire acondicionado casi nunca  la espera de un bus a otro es infernal más de 20 minutos , vamos como obejas en redil  y asados es insoportable viajar en esta linea",n
Ciudad Lineal.csv,"Excelente",v
Ciudad Lineal.csv,"Muy bonita",v
Ciudad Lineal.csv,"Una estación sin nada de particular.",v
Ciudad Lineal.csv,"Muchas escaleras para bajar y no hay ascensor ni escaleras mecánicas para las maletas pesadas.",v
Ciudad Lineal.csv,"bonita",v
Ciudad Universitaria.csv,"Estación de Metro con parking barato. Una manera cómoda de acceder a Madrid sin problemas de movilidad y aparcamiento. Dejas el coche y coges el Metro directamente",v
Ciudad Universitaria.csv,"Debería remodelarse. Antigua.",v
Ciudad Universitaria.csv,"Una excelente universidad",n
Cocheras.csv,"Hay un ascensor que no funciona casi nunca, la escalera mecánica hace años que no funciona por lo que el tema de minusvalía lo tiene mal para acceder por aquí",v
Cocheras.csv,"Una estación de metro normal, pero lo que no es normal que METRO DE SEVILLA  no tengan aseos en las estaciones. No comprendo cómo el Ayuntamiento que exige va los bares aseos públicos, permita y que no los tengan las estaciones del METRO.",v
Cocheras.csv,"Buena estación de metro fácil aparcamiento",v
Cocheras.csv,"No se admiten animales en la Línea 1 de metro.",n
Cocheras.csv,"Maratón hoy",n
Cocheras.csv,"no está mal",v
Cocheras.csv,"Línea 1",n
Colombia.csv,"Me gustó la estación en particular el avión aunque creo que requiere pintura, más limpieza e iluminación... Para resaltar...",n
Colombia.csv,"La estación bien, pero la conexión con la línea 9, de vergüenza. Hoy domingo más de 15 minutos esperando a que viniera el metro para ir a trabajar, qué pasa que los fines de semana pagamos menos??Ah, claro! como ya tenemos comprado el abono, les da igual. Garrido, hazte cargo y pon mejor servicio. Vergüenza en el metro de Madrid.",v
Colombia.csv,"Moderna y accesible",v
Colombia.csv,"Curioso, no lo he visto en otras estaciones",n
Colombia.csv,"Excelente estación de la línea 8, tiene sus servicios de elevadores y escaleras eléctricas.  Siguen los protocolos de prevención contra el covid.",v
Colombia.csv,"Muy buena estación amplia y muy accesible y con muchas conexiones a otras líneas y con bastante atención de servicio.",v
Colombia.csv,"Mala frecuencia de trenes , 12 min en hora punta? Un insulto",v
Colombia.csv,"Estación que le hace una clara alusión a la República de Colombia. Y sobre la estación es que está ordenada",v
Colombia.csv,"Estación de Metro de Madrid con las líneas 8 y 9. Amplia, cómoda y accesible",v
Colombia.csv,"En estos lugares hay de todo  para decidir y comprar alguna bebida  lo bueno que es barato en estos 8 lujares jejeje",n
Colombia.csv,"Mucho tiempo de espera en los cambios de línea los fines de semana",v
Colombia.csv,"METRO ES LO MÁXIMO Y LA ESTACIÓN COLOMBIA ESTUPENDA,GRACIAS A TODOS LOS QUE HACEN QUE METRO SEA EL MEJOR TRANSPORTE",v
Colombia.csv,"Limpia, puntual y gente agradable",v
Colombia.csv,"En plena calle comercial con un modelo de jet como decoración...",n
Colombia.csv,"Fácil acceso",v
Colombia.csv,"BIEN",v
Colón.csv,"Parada muy simple y accesible para personas con movilidad reducida",v
Colón.csv,"UNA ESTACION DE METRO PARA IR A VER UNA BONITA PLAZA",n
Colón.csv,"Visitando Madrid con 18 grados. Plaza de Colón.",n
Colón.csv,"Buena estación al lado de Colón y Recoletos",v
Colón.csv,"Colón es una estación del servicio de metro de Madrid línea 4 en la plaza de Colón",n
Colón.csv,"Lugar promedio. El hecho de que sea una estación de metro ha aumentado su atractivo.",v
Colón.csv,"Bonita estación de metro, fácilmente navegable gracias a una buena señalización.",v
Colonia Jardín.csv,"Deberían de poner más zonas de aparcamiento en vez de estar multando, me gustaría saber¿cuántas multas se ponen al día? Es una pena que te pongan una multa de 90 € por ir a trabajar BRAVOOOOOO",n
Colonia Jardín.csv,"Una estación de metro, como todas las demás, pero con conexión directa con el metro ligero. Le doy tan mala puntuación porque huele fatal debido a que la escalera mecánica esta manchada con heces y llevan más de dos meses sin limpiarlo y el olor es horroroso. Por favor! Limpiarlo!",v
Colonia Jardín.csv,"En cuanto a buses, fuera de horas punta hay fluidez y no se encuentran atascos. Sin embargo en horas punta, hay que esperar dentro del bus unos 15 minutos y con la estación prácticamente al lado. Sin embargo lo más molesto es a partir de la 01:35. Si vives en las afueras de Madrid, hay que esperar hasta las 03:30 de la mañana para que llegue un único buho, que es el N905, que lleva a Boadilla. Es la única línea de bus que pasa por esa parada a esa hora. Luego pasa otro a las 05:30, también a Boadilla. Son inumerables las veces que he perdido el último Metro Ligero para subir arriba y esperar el bus. Tampoco pasan nocturnos azules (EMT) por ahí. Destacando lo bueno, la carretera es limpia y bien señalizada, a mi entender. Las líneas de ML y 10 de Metro de Madrid funcionan correctamente y no tengo ninguna queja. Básicamente se podría mejorar añadiendo un par de 'buhos' para las personas que no vivimos en el Centro, o muy cerca del centro.",n
Colonia Jardín.csv,"Intercambiador para acceder a la zona Noroeste de Madrid (Pozuelo, Majadahonda,  Las Rozas) Un aspecto moderno y accesible lo hace el punto de referencia ideal para autobuses, metro y metro ligero.  Además la L10 hace que en 20 min te encuentres en el centro de la capital.",v
Colonia Jardín.csv,"Esta generalmente limpia. Pero hay unas corrientes en los andenes para el mlo que hay que ir bien abrigado especialmente en invierno",v
Colonia Jardín.csv,"Buen parking disuasorio, pero se llena muy rápido, el Ayto debería plantearse su ampliación.",n
Colonia Jardín.csv,"Por favor me podrías decir si sobre las 8.30 de la mañana se puede aparcar con facilidad??? Gracias un saludo",n
Colonia Jardín.csv,"Conexión con el tranvía de Madrid",v
Colonia Jardín.csv,"Es en la unica zona del metro ligero donde se pueden usar billetes",v
Colonia Jardín.csv,"Esto es un cachondeo por la mañana temprano no pasan los metros",v
Colonia Jardín.csv,"El parking siempre está repleto",n
Colonia Jardín.csv,"Buenas conexiones e indicaciones.",v
Colonia Jardín.csv,"…",n
Colonia Jardín.csv,"Ocho",n
Concha Espina.csv,"Es una estación de la linea 9 del metro de Madrid situada bajo la calle del Principe de Vergara entre la intersección  con la Avenida de Concha Espina y la Plaza de Cataluña en el distrito de Chamartin. Se abrió al público  en 1983. Estación sin conexiones de metro en una magnifica zona madrileña y permanentemente mecanizada.",v
Conde de Casal.csv,"La estación de metro Conde de Casal es una estación en la red de Metro de Madrid, situada en el distrito de Retiro. Es una estación que sirve a una zona residencial y comercial y proporciona conexiones importantes para los viajeros. ### Línea de Metro Conde de Casal es servida por: - **Línea 6 (Circular)** ### Ubicación La estación se encuentra en la intersección de la Avenida del Mediterráneo y la calle del Doctor Esquerdo, en la plaza de Conde de Casal. Esta ubicación estratégica ofrece fácil acceso a varias áreas residenciales y comerciales en el distrito de Retiro. ### Servicios y Facilidades La estación de Conde de Casal ofrece varias facilidades para los usuarios: - **Ascensores y escaleras mecánicas** para mejorar el acceso. - **Instalaciones accesibles** para personas con movilidad reducida. - **Máquinas expendedoras** de billetes y puntos de recarga para abonos. - **Conexiones con autobuses urbanos e interurbanos**, incluyendo una terminal de autobuses interurbanos que conecta Madrid con varias localidades cercanas y otras ciudades. ### Importancia Conde de Casal es una estación clave debido a su ubicación y la conexión con la Línea 6 del metro. Esta línea circular permite desplazarse eficientemente alrededor de Madrid y conectar con muchas otras líneas de metro, facilitando el acceso a diferentes partes de la ciudad. Además, la terminal de autobuses interurbanos amplía las opciones de transporte para los viajeros. ### Lugares de Interés Cercanos - **Parque del Retiro:** Uno de los parques más grandes y populares de Madrid, ideal para paseos, actividades al aire libre y eventos culturales. - **Hospital Gregorio Marañón:** Un importante centro hospitalario situado cerca de la estación. - **Centro Cultural Casa de Vacas:** Situado en el Parque del Retiro, este centro ofrece exposiciones y actividades culturales. - **Iglesia de San Manuel y San Benito:** Un notable edificio religioso cercano, conocido por su arquitectura y valor histórico. Si necesitas más detalles, como horarios específicos o información adicional sobre los servicios disponibles en la estación, estaré encantado de proporcionártela.",v
Conde de Casal.csv,"Gran intercambiador, pero una acera muy estrecha y una gran cercanía a los autobuses no parece una combinación muy segura además de que respiras una gran cantidad de humo, ya no solo de los autobuses sino también de la gente que pueda estar fumando cerca de donde te encuentres. El problema se atenúa en las últimas paradas donde puedes encontrar hasta bancos pero es bastante relevante en las primeras llegando desde el metro de la línea 6.",v
Conde de Casal.csv,"Una plaza muy concurrida. A veces caótica,pero está bien",n
Conde de Casal.csv,"Coger un bus para visitar El Risco de Las Cuevas en Perales de Tajuña",n
Conde de Casal.csv,"Huele a metro. La linea pasa a poca profundidad y hay pocas escaleras. No se que mas se puede pedir. Cuidado al salir por la acera del granier que la acera se estrecha y es una trampa mortal si vas con prisa.",v
Conde de Casal.csv,"Lugar público, muy ordenado y bonito, variedad negocios....",v
Conde de Casal.csv,"Genial",v
Conde de Casal.csv,"Una plaza con mucha congregación de gente y de tráfico,siempre con atascos.",n
Conde de Casal.csv,"Falta de cobertura para atender a usuarios de autobuses interurbanos como 312 o 326.",n
Conde de Casal.csv,"Muchísima afluencia de gente.  Cuenta con 4 salidas dos automáticas (solo máquinas)",v
Conde de Casal.csv,"Hay comercio ,servicio de metro ,bus ,restaurantes etc",v
Conde de Casal.csv,"Esta en obras.Y mucho trafico diario",v
Conde de Casal.csv,"Una plaza como otra cualquiera....",n
Conde de Casal.csv,"Buen acceso buena ubicación",v
Conde de Casal.csv,"Una plaza sin mas",n
Conde de Casal.csv,"Muy práctico para todo",v
Conde de Casal.csv,"Un lugar para andar ...",v
Conde de Casal.csv,"Una estación con cuatro bocas de metro",v
Conde de Casal.csv,"Buena estación …",v
Conde de Casal.csv,"Calor en verano",v
Conde de Casal.csv,"Buen sitio para pasear y esperar el bus y tomar algo",n
Congosto.csv,"Congosto tiene 2 salidas. Tiene ascensor para minusválidos. Y las dos salidas te dejan en una calle principal con acceso a otros transportes y a zona comercial.",v
Congosto.csv,"Es más coto llegar, yendo desde Atocha asta cercanías de vallecas y luego coger la línea 1",n
Congosto.csv,"nombre de señor mayor",n
Congosto.csv,"Estacion de metro sin más,limpio",v
Congosto.csv,"Buena zona",n
Congosto.csv,"Ni fu ni hace, normal",v
Conservatorio.csv,"Parece bien cuidada. Tiene ascensor y cerca del centro comercial",v
Conservatorio.csv,"Bien gracias",v
Conservatorio.csv,"Esta bn",v
Conservatorio.csv,"Bonita y amplia estación",v
Conservatorio.csv,"R. Me gusta",v
Conservatorio.csv,"De acuerdo",v
Coslada Central.csv,"He llegado a la conclusión de que la engorrosa obra faraónica en que se encuentra inmersa, no terminará jamás... ¡jamás!  Se trata de una estación de ferrocarril con un incipiente número de viajeros, el modo en que se alarga su (por otro lado, supongo que necesaria) brutal obra de ampliación, convierte el hecho de coger el tren, en una tarea engorrosa.",v
Coslada Central.csv,"Es un sitio muy bueno; tienes  Metro, Renfe,  taxis y autobuses para comunicarte y moverte, tienes un centro comercial con tiendas y cafeterías, (recomendable la Cafetería Torreblanca). Está en el barrio de La Rambla,  donde hay diversos comercios y locales de hostelería. Hay parking ,  el problema es que al ser un sitio tan concurrido a lo mejor está la cosa difícil.",v
Coslada Central.csv,"Un buen intercambiador, metro,renfe y autobuses",v
Coslada Central.csv,"Porque pasan el Tren de Cercanías y la línea de Metro 7",n
Coslada Central.csv,"Linea accesible; a veces no tiene información sobre próximos trenes",v
Cruz del Rayo.csv,"Es una parada de metro un poco extraña. Tiene dos salidas la de l parte norte es un poco cansina porque tienes que subir o bajar mucho. Aunque se hace con escaleras eléctricas pero se hace una eternidad. Está siempre limpia y bien cuidada.",v
Cruz del Rayo.csv,"Estación que lleva al Auditorio Nacional. En la imagen se ve el andén de la línea 9 (morada) de metro.",n
Cruz del Rayo.csv,"Necesita ascensor",v
Cruz del Rayo.csv,"Estación de fácil ubicación bien  señalizada",v
Cuatro Caminos.csv,"Remodelada pero ya parece vieja, un laberinto de pasillos mal señalizados, falta de escaleras eléctricas y ascensores. Una pesadilla en horas pico.",v
Cuatro Caminos.csv,"Un lugar muy ajetreado donde confluyen muchas calles importantes y varias líneas de metro, por lo que siempre hay mucha gente. Los ascensores ubicados en la estación,son usados por mucha gente,que en general no tienen ningún tipo de discapacidad o problema para acceder",v
Cuatro Caminos.csv,"Una estación intermodal, con acceso a varias líneas, yo la uso sobre todo para acceso a la línea 2, y para saltarme las obras se la estación de avenida de america. Hay muchos locales justo al salir, como restaurantes, etc. Y las típicas máquinas automáticas en el vestíbulo, para billetes y qrecarga se abonos, pagando tanto en metálico como con tarjeta",n
Cuatro Caminos.csv,"Me parece muy mal que a la 1 y media de la mañana apaguen las escaleras mecánicas de la estación cuando el último metro aún no ha llegado y te gana subir 6 tramos de escaleras andando, ayer había gente haciendo descansos, gente que le faltaba el aire y todo el mundo quejándose.. deberían apagarse cuando cierre la estación, no veo el sentido a q se tengan q apagar antes",v
Cuatro Caminos.csv,"La estación en sí está bien porque conecta tres líneas y es muy útil pero bajar hasta la línea 6 es horrible de la cantidad de tramos de escalera mecánica que hay. La conexión a Internet funciona perfectamente y la higiene es la típica de todas las estaciones de metro de Madrid. Hay ascensor",v
Cuatro Caminos.csv,"Problemas serios de mantenimiento en cuanto a las escaleras mecánicas que conectan el vestíbulo principal con la línea 6. Tras viajar casi todos los días del año haciendo tranbordo en Cuatro Caminos, observo cerca del 30% de probabilidades de que haya al menos un tramo de escaleras mecánicas inoperativo. Hubo casos en los que la avería persiste durante hasta 2 semanas.",v
Cuatro Caminos.csv,"Zona emblemática de Madrid.",n
Cuatro Caminos.csv,"Uno de los barrios más antiguos de Madrid. Linda con 4 calles de toda la vida: Bravo Murillo, Santa Engracia, Raimundo Fernández Villaverde y Reina Victoria. Bien comunicado por metro y autobús. Mercado Maravillas para visitar.",n
Cuatro Caminos.csv,"En tres días han avanzado mucho,un mural q abarca desde 1929 hasta hoy ,con épocas dibujadas en azulejos azulejos.",n
Cuatro Caminos.csv,"Excelente, super recomendado",v
Cuatro Caminos.csv,"Una plaza muy comercial y con muchos lineas de autobuses y metro para llegar",n
Cuatro Caminos.csv,"Estación complicada con muchas salidas y 3 líneas",v
Cuatro Caminos.csv,"Las etiquetas no están claras. Hay una fruta en las refrigeradas que pone ""fruta de la pasión"" pero no se sabe a que tipo de fruta se refiere. Y si preguntas al responsable de la fruta te contesta que no él lo sabe.",n
Cuatro Caminos.csv,"Agradecer a la empresa ¿pública? Metro de Madrid, la publicación de noticias sin contrastar",n
Cuatro Caminos.csv,"Hace mucho calor la calefacción y las personas en el vagón es muy caliente agobia mucho viernes 18 de febrero 2022",v
Cuatro Caminos.csv,"Cómo todas las estaciones, muy transitada, estacion grande y cómoda, hay Q andar pendiente para donde vas por los letreros es muy fácil.",v
Cuatro Caminos.csv,"Exelente",v
Cuatro Caminos.csv,"Un siglo sin arreglar esta estación y gran Vía que hizo más pronto y está sigue en obras",v
Cuatro Caminos.csv,"Sitio tradicional y antiguo. Bonito",v
Cuatro Caminos.csv,"Llevo un rato esperando a que se tomen el café los funcionarios y me atienda la médico. Impuntualidad.",v
Cuatro Caminos.csv,"La línea 6 está muy abajo",v
Cuatro Caminos.csv,"Es una un sitio muy concurrido con muchas tiendas. Un punto de encuentro por ser muy conocido en Madrid",n
Cuatro Caminos.csv,"Anastasios soi de grecia i no puedo encontrar mi familia en Grecia",n
Cuatro Caminos.csv,"Estación de metro de la linea 2 con conexión con las lineas 1 y 6 de metro de Madrid.",n
Cuatro Caminos.csv,"Muy buen servicio y atención al cliente !",v
Cuatro Caminos.csv,"Tiene ascensor y cobertura",v
Cuatro Caminos.csv,"Uno de los principales nudos de transporte público de la ciudad.",v
Cuatro Caminos.csv,"Genial",v
Cuatro Caminos.csv,"Una buena Estación",v
Cuatro Caminos.csv,"Está estación es una de la mejor",v
Cuatro Caminos.csv,"Bien,",v
Cuatro Caminos.csv,"Me gusta, porque es el barrio de mi infancia, y, aunque ahora es diferente por los cambios que se están haciendo, y por la gran ""multitud"" de emigrantes que hay, me gusta pasar por allí desde de vez en cuando. Tiene varias salidas y ascensor, muy buena conexión con las líneas 1, 2 y 6.",v
Cuatro Caminos.csv,"Una de las peores partes de este metro son las otras personas. Sus pies funcionan. No tienen ningún problema de movilidad. No acompañan a alguien con problemas de movilidad. No están embarazadas. No tienen cochecito. Y, sin embargo, exigen que aquellos que realmente necesitan el ascensor esperen varias veces porque no quieren darles acceso prioritario a quienes tienen acceso prioritario.  Es tan malo como El Corte Inglés. Si no necesita ascensor, utilice las escaleras mecánicas o las escaleras. Si no necesita un ascensor, deje subir primero a otras personas que sí lo necesiten. El metro está bien señalizado para que la gente pueda encontrar escaleras mecánicas y escaleras para salir o hacer una conexión.",v
Cuatro Caminos.csv,"Conveniente para tomar transporte público como el metro.",v
Cuatro Caminos.csv,"Las reparaciones están en marcha. No muy conveniente.",v
Cuatro Caminos.csv,"Una simple estación de metro",v
Cuatro Caminos.csv,"Metro limpio, tren relativamente frecuente.",v
Cuatro Caminos.csv,"Muy acogedor y eficiente.",v
Cuatro Vientos.csv,"A una estación de la zona B! Tendrás que hacerte con el billete adecuado si quieres continuar.",v
Cuatro Vientos.csv,"Cuatro vientos es una estación de tren y metro de Madrid líneas C5 y 10 en el aeropuerto de Cuatro vientos en Madrid España",n
Cuatro Vientos.csv,"Exelente",v
Cuatro Vientos.csv,"10/10 MUY ÚTIL",v
Cuatro Vientos.csv,"Porque esta al aire libre",v
Cuatro Vientos.csv,"BUENA LIMPIEZA Y VIGILANCIA",v
Cuatro Vientos.csv,"Amplia y con muchos trenes",v
Cuzco.csv,"Parada con una sola lime de metro, además es accesible a personas con movilidad reducida",v
Cuzco.csv,"Una estación de metro sin mas",v
Cuzco.csv,"Es un lugar muyyy bonito y está el estadio Santiago Bernabéu que es precioso y he impone su grandeza  y altitud vemos a visitarlo precioso",n
Cuzco.csv,"Es un buen lugar,limpio y agradable",v
Cuzco.csv,"Pues una estación de metro, sin más.",v
Cuzco.csv,"Consulado de Honduras",n
Cuzco.csv,"Estación de la línea 10 de metro",n
Cuzco.csv,"Excelente servicio en tpdo",v
Cuzco.csv,"Bien comunicado",v
Cuzco.csv,"Grandes vistas",v
Cuzco.csv,"Es de paso",v
Cuzco.csv,"Estación más cercana al Hotel Meliá Castilha, elegido para el Convivio Nacional 2017 del Grupo Desportivo Santander Totta.",n
Cuzco.csv,"No hay suficientes metros en las horas pico",v
Cuzco.csv,"Bonita estación tranquila, ¿qué puedo decir?",v
Cuzco.csv,"Poco",n
Delicias.csv,"Estación de metro que pertenece a la línea 3. Dispone de cobertura móvil además de ascensor. Estación moderna y concurrida. Dispone de 2 accesos a la calle que están enfrente. No comunica con la estación de cercanías Renfe, pero no está lejos, hay que ir por la calle.",v
Delicias.csv,"Es al entrar en la veterana estación de delicias cuando el tiempo cambia de textura, uno se ve trasladado a otras épocas en las que el tren era venerado, admirado por niños y mayores, momentos en que los familiares acudían al pie del anden a despedirse de los suyos.  Si permaneces en silencio, la estación parece susurrar esos momentos ya pasados y quizá olvidados. Si vas a Madrid, visita la estación de Delicias.",n
Delicias.csv,"Cerca a el Museo del Ferrocarril, antigua estación de Delicias. Ascensor",v
